date,ticker,label,close,source,currency,ingested_at
2021-06-24,000660.KS,SK Hynix,119471.898438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-06-25,000660.KS,SK Hynix,121842.382812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-06-28,000660.KS,SK Hynix,119471.898438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-06-29,000660.KS,SK Hynix,118523.71875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-06-30,000660.KS,SK Hynix,120894.1875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-01,000660.KS,SK Hynix,118049.617188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-02,000660.KS,SK Hynix,116153.242188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-05,000660.KS,SK Hynix,116627.335938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-06,000660.KS,SK Hynix,118523.71875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-07,000660.KS,SK Hynix,117101.429688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-08,000660.KS,SK Hynix,115205.054688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-09,000660.KS,SK Hynix,113308.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-12,000660.KS,SK Hynix,113782.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-13,000660.KS,SK Hynix,116627.335938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-14,000660.KS,SK Hynix,117101.429688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-15,000660.KS,SK Hynix,117101.429688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-16,000660.KS,SK Hynix,115205.054688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-19,000660.KS,SK Hynix,112834.5625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-20,000660.KS,SK Hynix,112360.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-21,000660.KS,SK Hynix,110938.203125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-22,000660.KS,SK Hynix,113308.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-23,000660.KS,SK Hynix,112360.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-26,000660.KS,SK Hynix,110938.203125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-27,000660.KS,SK Hynix,109989.992188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-28,000660.KS,SK Hynix,108093.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-29,000660.KS,SK Hynix,108093.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-07-30,000660.KS,SK Hynix,106671.359375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-02,000660.KS,SK Hynix,109989.992188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-03,000660.KS,SK Hynix,113782.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-04,000660.KS,SK Hynix,114730.953125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-05,000660.KS,SK Hynix,113782.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-06,000660.KS,SK Hynix,111886.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-09,000660.KS,SK Hynix,109989.992188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-10,000660.KS,SK Hynix,106671.359375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-11,000660.KS,SK Hynix,100034.007812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-12,000660.KS,SK Hynix,95293.0625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-13,000660.KS,SK Hynix,96241.25,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-17,000660.KS,SK Hynix,96241.25,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-18,000660.KS,SK Hynix,98611.726562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-19,000660.KS,SK Hynix,97189.445312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-20,000660.KS,SK Hynix,97189.445312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-23,000660.KS,SK Hynix,97663.53125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-24,000660.KS,SK Hynix,99559.929688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-25,000660.KS,SK Hynix,98137.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-26,000660.KS,SK Hynix,98611.726562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-27,000660.KS,SK Hynix,98137.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-30,000660.KS,SK Hynix,98137.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-08-31,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-01,000660.KS,SK Hynix,102404.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-02,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-03,000660.KS,SK Hynix,101456.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-06,000660.KS,SK Hynix,100508.101562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-07,000660.KS,SK Hynix,99085.828125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-08,000660.KS,SK Hynix,100508.101562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-09,000660.KS,SK Hynix,97663.53125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-10,000660.KS,SK Hynix,99559.929688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-13,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-14,000660.KS,SK Hynix,101930.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-15,000660.KS,SK Hynix,101930.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-16,000660.KS,SK Hynix,98611.726562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-17,000660.KS,SK Hynix,101456.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-23,000660.KS,SK Hynix,100034.007812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-24,000660.KS,SK Hynix,98611.726562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-27,000660.KS,SK Hynix,99085.828125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-28,000660.KS,SK Hynix,98137.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-29,000660.KS,SK Hynix,94818.96875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-09-30,000660.KS,SK Hynix,97663.53125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-01,000660.KS,SK Hynix,94818.96875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-05,000660.KS,SK Hynix,92827.773438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-06,000660.KS,SK Hynix,91500.304688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-07,000660.KS,SK Hynix,90741.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-08,000660.KS,SK Hynix,89129.835938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-12,000660.KS,SK Hynix,86759.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-13,000660.KS,SK Hynix,87233.46875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-14,000660.KS,SK Hynix,88940.1875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-15,000660.KS,SK Hynix,93301.859375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-18,000660.KS,SK Hynix,92069.21875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-19,000660.KS,SK Hynix,92638.15625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-20,000660.KS,SK Hynix,92827.773438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-21,000660.KS,SK Hynix,91310.671875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-22,000660.KS,SK Hynix,93396.6875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-25,000660.KS,SK Hynix,94818.96875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-26,000660.KS,SK Hynix,96715.335938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-27,000660.KS,SK Hynix,96241.25,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-28,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-10-29,000660.KS,SK Hynix,97663.53125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-01,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-02,000660.KS,SK Hynix,101930.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-03,000660.KS,SK Hynix,100034.007812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-04,000660.KS,SK Hynix,100508.101562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-05,000660.KS,SK Hynix,101456.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-08,000660.KS,SK Hynix,101930.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-09,000660.KS,SK Hynix,103352.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-10,000660.KS,SK Hynix,102878.570312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-11,000660.KS,SK Hynix,101930.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-12,000660.KS,SK Hynix,100982.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-15,000660.KS,SK Hynix,105249.0625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-16,000660.KS,SK Hynix,106197.25,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-17,000660.KS,SK Hynix,104774.960938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-18,000660.KS,SK Hynix,104300.859375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-19,000660.KS,SK Hynix,105723.15625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-22,000660.KS,SK Hynix,113308.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-23,000660.KS,SK Hynix,112834.5625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-24,000660.KS,SK Hynix,113308.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-25,000660.KS,SK Hynix,111412.289062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-26,000660.KS,SK Hynix,109515.921875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-29,000660.KS,SK Hynix,109989.992188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-11-30,000660.KS,SK Hynix,108093.640625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-01,000660.KS,SK Hynix,110464.085938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-02,000660.KS,SK Hynix,113782.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-03,000660.KS,SK Hynix,111886.398438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-06,000660.KS,SK Hynix,112360.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-07,000660.KS,SK Hynix,115205.054688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-08,000660.KS,SK Hynix,113782.765625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-09,000660.KS,SK Hynix,117101.429688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-10,000660.KS,SK Hynix,114256.867188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-13,000660.KS,SK Hynix,115205.054688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-14,000660.KS,SK Hynix,114730.953125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-15,000660.KS,SK Hynix,117101.429688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-16,000660.KS,SK Hynix,117575.53125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-17,000660.KS,SK Hynix,115679.148438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-20,000660.KS,SK Hynix,114256.867188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-21,000660.KS,SK Hynix,118049.617188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-22,000660.KS,SK Hynix,120420.078125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-23,000660.KS,SK Hynix,120894.1875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-24,000660.KS,SK Hynix,121368.265625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-27,000660.KS,SK Hynix,119471.898438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-28,000660.KS,SK Hynix,120894.1875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-29,000660.KS,SK Hynix,121892.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2021-12-30,000660.KS,SK Hynix,125731.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-04,000660.KS,SK Hynix,123332.039062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-05,000660.KS,SK Hynix,120452.671875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-06,000660.KS,SK Hynix,119972.796875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-07,000660.KS,SK Hynix,121892.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-10,000660.KS,SK Hynix,119492.90625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-11,000660.KS,SK Hynix,122852.132812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-12,000660.KS,SK Hynix,123332.039062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-13,000660.KS,SK Hynix,124291.804688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-14,000660.KS,SK Hynix,123332.039062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-17,000660.KS,SK Hynix,121892.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-18,000660.KS,SK Hynix,121412.476562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-19,000660.KS,SK Hynix,121892.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-20,000660.KS,SK Hynix,119972.796875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-21,000660.KS,SK Hynix,114214.109375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-24,000660.KS,SK Hynix,114214.109375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-25,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-26,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-27,000660.KS,SK Hynix,108935.304688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-01-28,000660.KS,SK Hynix,115653.773438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-03,000660.KS,SK Hynix,119013.0,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-04,000660.KS,SK Hynix,119492.90625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-07,000660.KS,SK Hynix,118053.234375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-08,000660.KS,SK Hynix,118053.234375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-09,000660.KS,SK Hynix,118053.234375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-10,000660.KS,SK Hynix,124291.804688,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-11,000660.KS,SK Hynix,126691.273438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-14,000660.KS,SK Hynix,127171.171875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-15,000660.KS,SK Hynix,121892.367188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-16,000660.KS,SK Hynix,125251.609375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-17,000660.KS,SK Hynix,127651.03125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-18,000660.KS,SK Hynix,126211.382812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-21,000660.KS,SK Hynix,126211.382812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-22,000660.KS,SK Hynix,126211.382812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-23,000660.KS,SK Hynix,126211.382812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-24,000660.KS,SK Hynix,117573.335938,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-25,000660.KS,SK Hynix,118053.234375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-02-28,000660.KS,SK Hynix,118053.234375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-02,000660.KS,SK Hynix,119972.796875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-03,000660.KS,SK Hynix,123811.90625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-04,000660.KS,SK Hynix,123811.90625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-07,000660.KS,SK Hynix,114693.984375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-08,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-10,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-11,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-14,000660.KS,SK Hynix,111334.75,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-15,000660.KS,SK Hynix,111334.75,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-16,000660.KS,SK Hynix,111334.75,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-17,000660.KS,SK Hynix,111334.75,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-18,000660.KS,SK Hynix,119013.0,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-21,000660.KS,SK Hynix,119013.0,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-22,000660.KS,SK Hynix,118533.125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-23,000660.KS,SK Hynix,118533.125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-24,000660.KS,SK Hynix,115653.773438,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-25,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-28,000660.KS,SK Hynix,113254.320312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-29,000660.KS,SK Hynix,115173.882812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-30,000660.KS,SK Hynix,116424.734375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-03-31,000660.KS,SK Hynix,113538.171875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-01,000660.KS,SK Hynix,111613.789062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-04,000660.KS,SK Hynix,112575.976562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-05,000660.KS,SK Hynix,112094.882812,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-06,000660.KS,SK Hynix,108727.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-07,000660.KS,SK Hynix,109208.3125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-08,000660.KS,SK Hynix,107765.039062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-11,000660.KS,SK Hynix,107283.945312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-12,000660.KS,SK Hynix,106802.851562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-13,000660.KS,SK Hynix,108727.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-14,000660.KS,SK Hynix,105840.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-15,000660.KS,SK Hynix,103916.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-18,000660.KS,SK Hynix,104878.46875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-19,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-20,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-21,000660.KS,SK Hynix,108727.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-22,000660.KS,SK Hynix,106321.742188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-25,000660.KS,SK Hynix,103916.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-26,000660.KS,SK Hynix,106802.851562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-27,000660.KS,SK Hynix,104397.359375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-28,000660.KS,SK Hynix,105359.546875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-04-29,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-02,000660.KS,SK Hynix,106321.742188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-03,000660.KS,SK Hynix,105840.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-04,000660.KS,SK Hynix,105359.546875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-06,000660.KS,SK Hynix,103435.195312,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-10,000660.KS,SK Hynix,105840.65625,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-11,000660.KS,SK Hynix,106321.742188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-12,000660.KS,SK Hynix,104878.46875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-13,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-16,000660.KS,SK Hynix,106321.742188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-17,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-18,000660.KS,SK Hynix,109208.3125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-19,000660.KS,SK Hynix,106802.851562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-20,000660.KS,SK Hynix,108246.117188,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-23,000660.KS,SK Hynix,108727.226562,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-24,000660.KS,SK Hynix,104397.359375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-25,000660.KS,SK Hynix,103916.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-26,000660.KS,SK Hynix,99105.359375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-27,000660.KS,SK Hynix,101991.914062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-30,000660.KS,SK Hynix,102954.09375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-05-31,000660.KS,SK Hynix,103916.28125,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-06-02,000660.KS,SK Hynix,102954.09375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-06-03,000660.KS,SK Hynix,102954.09375,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-06-07,000660.KS,SK Hynix,100067.539062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-06-08,000660.KS,SK Hynix,101991.914062,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
2022-06-09,000660.KS,SK Hynix,101510.796875,yahoo,KRW,2026-06-05T09:02:28.580725+00:00
