date,scenario_code,scenario_name,driver_rank,signal_name,signal_label,metric_type,driver_effect,contribution,raw_value,normalized_value,aligned_value,unit_score
2021-09-15,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.003813,-2.350344,2.350344,1.0
2021-09-16,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.138557,-0.000825,-1.847424,1.847424,0.961856
2021-09-19,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.070714,0.005851,-0.942856,0.942856,0.735714
2021-09-20,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.026515,0.016024,0.353536,-0.353536,0.411616
2021-09-21,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.027368,-4.304842,-4.304842,0.0
2021-09-21,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.017882,-2.667646,-2.667646,0.0
2021-09-21,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.057841,0.0042,-0.771208,-0.771208,0.307198
2021-09-22,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.019437,-3.114358,-3.114358,0.0
2021-09-22,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.011727,-2.210234,-2.210234,0.0
2021-09-22,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.018191,0.015215,0.242546,-0.242546,0.439363
2021-09-23,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.009601,-2.152112,-2.152112,0.0
2021-09-23,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.217904,-0.003752,-1.743231,-1.743231,0.064192
2021-09-23,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.090027,0.004017,-1.200363,1.200363,0.800091
2021-09-24,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.228892,-0.002079,-1.525949,-1.525949,0.118513
2021-09-24,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.16976,0.003555,-1.358078,-1.358078,0.160481
2021-09-24,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.105842,-0.009115,-1.411233,-1.411233,0.147192
2021-09-26,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.020989,0.015388,0.27985,-0.27985,0.430038
2021-09-27,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.013752,-2.306831,-2.306831,0.0
2021-09-27,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.014039,-2.119164,-2.119164,0.0
2021-09-27,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.141207,-0.019429,-1.882765,-1.882765,0.029309
2021-09-28,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.037858,-3.839331,-3.839331,0.0
2021-09-28,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.052572,-3.720504,-3.720504,0.0
2021-09-28,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.037216,-2.671575,-2.671575,0.0
2021-09-29,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.034808,-3.2516,-3.2516,0.0
2021-09-29,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.053353,-3.3841,-3.3841,0.0
2021-09-29,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.028935,-2.137131,-2.137131,0.0
2021-09-30,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.047112,-3.708798,-3.708798,0.0
2021-09-30,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.058393,-3.288659,-3.288659,0.0
2021-09-30,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.030694,-2.130148,-2.130148,0.0
2021-10-01,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.038745,-2.90902,-2.90902,0.0
2021-10-01,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.052105,-2.810201,-2.810201,0.0
2021-10-01,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.14071,-0.026785,-1.876137,-1.876137,0.030966
2021-10-03,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.077499,0.021866,1.033319,-1.033319,0.24167
2021-10-04,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.050911,-3.337759,-3.337759,0.0
2021-10-04,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.074846,-3.396624,-3.396624,0.0
2021-10-04,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.115568,-0.020353,-1.540911,-1.540911,0.114772
2021-10-05,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.037595,-2.446875,-2.446875,0.0
2021-10-05,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.063683,-2.7758,-2.7758,0.0
2021-10-05,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.116663,-0.02156,-1.55551,-1.55551,0.111123
2021-10-06,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.3,-0.032416,-2.095914,-2.095914,0.0
2021-10-06,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.25,-0.054392,-2.341007,-2.341007,0.0
2021-10-06,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.117461,-0.022691,-1.566145,-1.566145,0.108464
2021-10-07,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.237002,-0.042421,-1.896018,-1.896018,0.025996
2021-10-07,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.219007,-0.019856,-1.460047,-1.460047,0.134988
2021-10-07,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.044474,-2.434823,-2.434823,0.0
2021-10-08,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.220861,-0.03991,-1.766887,-1.766887,0.058278
2021-10-08,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.174637,-0.013868,-1.164245,-1.164245,0.208939
2021-10-08,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.042722,-2.254017,-2.254017,0.0
2021-10-10,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.077518,0.022405,1.033574,-1.033574,0.241607
2021-10-11,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.238183,-0.046615,-1.905465,-1.905465,0.023634
2021-10-11,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.235695,-0.023506,-1.571302,-1.571302,0.107175
2021-10-11,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.050907,-2.485537,-2.485537,0.0
2021-10-12,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.233121,-0.047232,-1.864971,-1.864971,0.033757
2021-10-12,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.211432,-0.020625,-1.409546,-1.409546,0.147614
2021-10-12,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.04624,-2.195214,-2.195214,0.0
2021-10-13,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.237418,-0.025243,-1.582785,-1.582785,0.104304
2021-10-13,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.224585,-0.046689,-1.79668,-1.79668,0.05083
2021-10-13,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.123421,-0.033573,-1.645607,-1.645607,0.088598
2021-10-14,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.162461,-0.0298,-1.299684,-1.299684,0.175079
2021-10-14,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.11613,-0.007274,-0.774201,-0.774201,0.30645
2021-10-14,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.098395,-0.025517,-1.311939,-1.311939,0.172015
2021-10-15,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.100788,-0.011986,-0.8063,-0.8063,0.298425
2021-10-15,soft_landing_goldilocks,Soft Landing / Goldilocks,2,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.099433,-0.026519,-1.325779,-1.325779,0.168555
2021-10-15,soft_landing_goldilocks,Soft Landing / Goldilocks,3,uup_ret_20d,UUP 20d return,ret_z,supporting,0.007278,0.007194,-0.097046,0.097046,0.524262
2021-10-17,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.132146,0.000576,-1.761942,1.761942,0.940486
2021-10-18,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.139426,-0.000539,-1.859012,1.859012,0.964753
2021-10-18,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.129021,0.030297,0.860141,0.860141,0.715035
2021-10-18,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.117876,-0.033936,-1.571684,-1.571684,0.107079
2021-10-19,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.185884,0.039227,1.23923,1.23923,0.809807
2021-10-19,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.006146,-2.503712,2.503712,1.0
2021-10-19,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.149049,-0.046442,-1.987322,-1.987322,0.00317
2021-10-20,soft_landing_goldilocks,Soft Landing / Goldilocks,1,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.15,-0.058494,-2.35343,-2.35343,0.0
2021-10-20,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.005453,-2.318009,2.318009,1.0
2021-10-20,soft_landing_goldilocks,Soft Landing / Goldilocks,3,spy_ret_20d,SPY 20d return,ret_z,supporting,0.144002,0.03323,0.960011,0.960011,0.740003
2021-10-21,soft_landing_goldilocks,Soft Landing / Goldilocks,1,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.116608,-0.037874,-1.554778,-1.554778,0.111306
2021-10-21,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.10595,0.001575,-1.412673,1.412673,0.853168
2021-10-21,soft_landing_goldilocks,Soft Landing / Goldilocks,3,spy_ret_20d,SPY 20d return,ret_z,supporting,0.078948,0.023489,0.526322,0.526322,0.631581
2021-10-22,soft_landing_goldilocks,Soft Landing / Goldilocks,1,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.062642,-0.017678,-0.835222,-0.835222,0.291194
2021-10-22,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.060426,0.020747,0.402841,0.402841,0.60071
2021-10-22,soft_landing_goldilocks,Soft Landing / Goldilocks,3,qqq_ret_20d,QQQ 20d return,ret_z,offsetting,-0.054425,0.002063,-0.435401,-0.435401,0.39115
2021-10-24,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.137577,-0.002256,-1.834356,1.834356,0.958589
2021-10-25,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.008411,-2.496657,2.496657,1.0
2021-10-25,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.11531,0.029166,0.768736,0.768736,0.692184
2021-10-25,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,offsetting,-0.056587,-0.015558,-0.754491,-0.754491,0.311377
2021-10-26,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.259839,0.051277,1.732263,1.732263,0.933066
2021-10-26,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.01648,-3.299781,3.299781,1.0
2021-10-26,soft_landing_goldilocks,Soft Landing / Goldilocks,3,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.122112,0.053492,0.976897,0.976897,0.744224
2021-10-27,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.21213,0.044861,1.414197,1.414197,0.853549
2021-10-27,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.012851,-2.713096,2.713096,1.0
2021-10-27,soft_landing_goldilocks,Soft Landing / Goldilocks,3,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.135087,0.057671,1.080692,1.080692,0.770173
2021-10-28,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.067996,2.388503,2.388503,1.0
2021-10-28,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.187253,0.07336,1.498026,1.498026,0.874507
2021-10-28,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.013812,-2.692744,2.692744,1.0
2021-10-29,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.279514,0.057595,1.863425,1.863425,0.965856
2021-10-29,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.179178,0.071992,1.433425,1.433425,0.858356
2021-10-29,soft_landing_goldilocks,Soft Landing / Goldilocks,3,uup_ret_20d,UUP 20d return,ret_z,supporting,0.059591,-0.000396,-0.794548,0.794548,0.698637
2021-11-01,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.073255,2.467112,2.467112,1.0
2021-11-01,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.25,0.098718,2.133478,2.133478,1.0
2021-11-01,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.126031,-0.004763,-1.680417,1.680417,0.920104
2021-11-02,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.066497,2.100969,2.100969,1.0
2021-11-02,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.225114,0.088617,1.800909,1.800909,0.950227
2021-11-02,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.133257,-0.006091,-1.776759,1.776759,0.94419
2021-11-03,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.068568,2.122112,2.122112,1.0
2021-11-03,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.234903,0.093169,1.879223,1.879223,0.969806
2021-11-03,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.142007,-0.007691,-1.893431,1.893431,0.973358
2021-11-04,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.284738,0.064401,1.898251,1.898251,0.974563
2021-11-04,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.242015,0.097116,1.93612,1.93612,0.98403
2021-11-04,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.010106,-2.079979,2.079979,1.0
2021-11-05,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.070045,2.068735,2.068735,1.0
2021-11-05,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.25,0.103666,2.055012,2.055012,1.0
2021-11-05,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,supporting,0.12299,0.05364,1.639868,1.639868,0.909967
2021-11-08,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.078769,2.34102,2.34102,1.0
2021-11-08,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.25,0.11069,2.175673,2.175673,1.0
2021-11-08,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.012613,-2.230426,2.230426,1.0
2021-11-09,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.3,0.077856,2.230099,2.230099,1.0
2021-11-09,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.25,0.106905,2.018555,2.018555,1.0
2021-11-09,soft_landing_goldilocks,Soft Landing / Goldilocks,3,tlt_ret_20d,TLT 20d return,ret_z,supporting,0.109073,0.050107,1.454304,1.454304,0.863576
2021-11-10,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.256661,0.065352,1.711072,1.711072,0.927768
2021-11-10,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.170214,0.081972,1.36171,1.36171,0.840428
2021-11-10,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.15,-0.0162,-2.493064,2.493064,1.0
2021-11-11,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.158817,0.048068,1.058778,1.058778,0.764695
2021-11-11,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.117563,0.065352,0.940505,0.940505,0.735126
2021-11-11,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.086064,-0.002166,-1.147521,1.147521,0.78688
2021-11-12,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.156722,0.047996,1.044812,1.044812,0.761203
2021-11-12,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.129939,0.069822,1.03951,1.03951,0.759878
2021-11-12,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.064969,0.000829,-0.866258,0.866258,0.716564
2021-11-15,soft_landing_goldilocks,Soft Landing / Goldilocks,1,spy_ret_20d,SPY 20d return,ret_z,supporting,0.140414,0.04526,0.936091,0.936091,0.734023
2021-11-15,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.095694,0.058929,0.765549,0.765549,0.691387
2021-11-15,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,supporting,0.085241,-0.002268,-1.136543,1.136543,0.784136
2021-11-16,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.127118,0.023459,1.694913,-1.694913,0.076272
2021-11-16,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.118202,0.041363,0.788015,0.788015,0.697004
2021-11-16,soft_landing_goldilocks,Soft Landing / Goldilocks,3,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.093518,0.05846,0.748143,0.748143,0.687036
2021-11-17,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.121968,0.023099,1.626245,-1.626245,0.093439
2021-11-17,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.098692,0.060403,0.78954,0.78954,0.697385
2021-11-17,soft_landing_goldilocks,Soft Landing / Goldilocks,3,spy_ret_20d,SPY 20d return,ret_z,supporting,0.081826,0.034769,0.545506,0.545506,0.636377
2021-11-18,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.111534,0.064887,0.892274,0.892274,0.723069
2021-11-18,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.085694,0.035583,0.571296,0.571296,0.642824
2021-11-18,soft_landing_goldilocks,Soft Landing / Goldilocks,3,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.080371,0.017878,1.071607,-1.071607,0.232098
2021-11-19,soft_landing_goldilocks,Soft Landing / Goldilocks,1,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.156221,0.079898,1.249764,1.249764,0.812441
2021-11-19,soft_landing_goldilocks,Soft Landing / Goldilocks,2,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.133915,0.02508,1.785536,-1.785536,0.053616
2021-11-19,soft_landing_goldilocks,Soft Landing / Goldilocks,3,spy_ret_20d,SPY 20d return,ret_z,supporting,0.080927,0.034803,0.539515,0.539515,0.634879
2021-11-22,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.15,0.028617,2.102609,-2.102609,0.0
2021-11-22,soft_landing_goldilocks,Soft Landing / Goldilocks,2,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.083469,0.056545,0.667754,0.667754,0.666939
2021-11-22,soft_landing_goldilocks,Soft Landing / Goldilocks,3,spy_ret_20d,SPY 20d return,ret_z,supporting,0.034728,0.026386,0.231521,0.231521,0.55788
2021-11-23,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.135794,0.02618,1.81059,-1.81059,0.047352
2021-11-23,soft_landing_goldilocks,Soft Landing / Goldilocks,2,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.062437,0.019228,0.8325,-0.8325,0.291875
2021-11-23,soft_landing_goldilocks,Soft Landing / Goldilocks,3,qqq_ret_20d,QQQ 20d return,ret_z,supporting,0.058209,0.048428,0.465674,0.465674,0.616419
2021-11-24,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.15,0.030555,2.199162,-2.199162,0.0
2021-11-24,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,supporting,0.076874,0.034146,0.512492,0.512492,0.628123
2021-11-24,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.062978,0.019378,0.839711,-0.839711,0.290072
2021-11-25,soft_landing_goldilocks,Soft Landing / Goldilocks,1,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.021602,0.013402,0.288021,-0.288021,0.427995
2021-11-26,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.147588,0.028743,1.967844,-1.967844,0.008039
2021-11-26,soft_landing_goldilocks,Soft Landing / Goldilocks,2,spy_ret_20d,SPY 20d return,ret_z,offsetting,-0.103505,0.001418,-0.690032,-0.690032,0.327492
2021-11-26,soft_landing_goldilocks,Soft Landing / Goldilocks,3,usdkrw_ret_20d,USD/KRW 20d return,ret_z,offsetting,-0.063908,0.019574,0.852113,-0.852113,0.286972
2021-11-29,soft_landing_goldilocks,Soft Landing / Goldilocks,1,uup_ret_20d,UUP 20d return,ret_z,offsetting,-0.100785,0.022574,1.343805,-1.343805,0.164049
