ticker,asset_class,currency,vol_annual,mdd_1y,var_95_1y,cvar_95_1y,beta_sp500_1y,downside_beta_sp500_1y,beta_ks200_1y,downside_beta_ks200_1y,corr_sp500_60d,corr_kospi200_60d,beta_soxx_1y,downside_beta_soxx_1y,corr_soxx_60d,beta_uso_1y,beta_gld_1y,avg_stress_ret,adv_60,vol_annual_krw,mdd_1y_krw,var_95_1y_krw,cvar_95_1y_krw,beta_sp500_1y_krw,downside_beta_sp500_1y_krw,beta_ks200_1y_krw,downside_beta_ks200_1y_krw,corr_sp500_60d_krw,corr_kospi200_60d_krw,beta_soxx_1y_krw,downside_beta_soxx_1y_krw,corr_soxx_60d_krw,beta_usdkrw_1y,beta_uso_1y_krw,beta_gld_1y_krw,beta_kr_financial_basket_1y_krw,avg_stress_ret_krw,return_observation_count,stress_observation_count,sp500_overlap_count,ks200_overlap_count,soxx_overlap_count,usdkrw_overlap_count,uso_overlap_count,gld_overlap_count,kr_financial_overlap_count,annual_return_1y_krw,sharpe_1y_krw_proxy,data_version
EWJ,equity_etf,USD,0.191823,-0.115404,-0.016222,-0.028059,0.777257,0.829017,0.005328,0.002536,0.837384,0.14893,0.330302,0.375863,0.651593,0.079293,0.348185,0.001111,966700014463.9181,0.191823,-0.115404,-0.016222,-0.028059,0.777257,0.829017,0.005328,0.002536,0.837384,0.14893,0.330302,0.375863,0.651593,0.641738,0.079293,0.348185,-0.012922,0.001111,1261,63,1261,1185,1261,1110,1261,1261,1185,0.454325,2.06869,20260610
EWY,equity_etf,USD,0.289676,-0.185818,-0.034411,-0.065886,0.903281,0.914987,0.379796,0.185544,0.681078,0.250204,0.506891,0.522968,0.788055,0.020886,0.4723,-0.003854,4701491039025.949,0.289676,-0.185818,-0.034411,-0.065886,0.903281,0.914987,0.379796,0.185544,0.681078,0.250204,0.506891,0.522968,0.788055,0.151779,0.020886,0.4723,0.110583,-0.003854,1261,63,1261,1185,1261,1110,1261,1261,1185,2.239332,4.899428,20260610
FXE,fx_etf,USD,0.107761,-0.035695,-0.008817,-0.014047,0.243043,0.196974,-0.065066,-0.101389,0.694003,-0.100641,0.06502,0.027327,0.267901,0.058122,0.277217,-0.000168,38202253327.921906,0.107761,-0.035695,-0.008817,-0.014047,0.243043,0.196974,-0.065066,-0.101389,0.694003,-0.100641,0.06502,0.027327,0.267901,0.760246,0.058122,0.277217,-0.045763,-0.000168,1261,63,1261,1185,1261,1110,1261,1261,1185,0.150827,1.209648,20260610
FXF,fx_etf,USD,0.112882,-0.035607,-0.010592,-0.014728,0.181724,0.110314,-0.068576,-0.109028,0.69723,-0.046104,0.033591,-0.014763,0.249224,0.054374,0.301195,-0.000507,12337952587.383108,0.112882,-0.035607,-0.010592,-0.014728,0.181724,0.110314,-0.068576,-0.109028,0.69723,-0.046104,0.033591,-0.014763,0.249224,0.768226,0.054374,0.301195,-0.045273,-0.000507,1261,63,1261,1185,1261,1110,1261,1261,1185,0.154953,1.176527,20260610
FXI,equity_etf,USD,0.316145,-0.121193,-0.020881,-0.030151,0.71432,0.64044,0.073966,0.03278,0.73553,0.059144,0.353303,0.298837,0.532132,0.11002,0.385282,-0.000525,1614666540339.356,0.316145,-0.121193,-0.020881,-0.030151,0.71432,0.64044,0.073966,0.03278,0.73553,0.059144,0.353303,0.298837,0.532132,0.434582,0.11002,0.385282,0.023169,-0.000525,1261,63,1261,1185,1261,1110,1261,1261,1185,0.096969,0.308485,20260610
FXY,fx_etf,USD,0.126182,-0.04351,-0.011003,-0.015751,0.125424,0.076842,-0.096051,-0.134992,0.613199,-0.181647,0.011709,-0.043036,0.152567,0.043002,0.302888,-0.000727,16235885871.20866,0.126182,-0.04351,-0.011003,-0.015751,0.125424,0.076842,-0.096051,-0.134992,0.613199,-0.181647,0.011709,-0.043036,0.152567,0.752164,0.043002,0.302888,-0.059079,-0.000727,1261,63,1261,1185,1261,1110,1261,1261,1185,0.014854,-0.136955,20260610
GLD,gold_etf,USD,0.190519,-0.157059,-0.026721,-0.041907,0.239933,0.283711,0.011072,0.068618,0.570679,0.177653,0.093353,0.108267,0.48369,0.116221,1.0,0.000237,5767744980922.81,0.190519,-0.157059,-0.026721,-0.041907,0.239933,0.283711,0.011072,0.068618,0.570679,0.177653,0.093353,0.108267,0.48369,0.627023,0.116221,1.0,0.003003,0.000237,1261,63,1261,1185,1261,1110,1261,1261,1185,0.445289,1.528954,20260610
GOOGL,us_stock,USD,0.313609,-0.168381,-0.023379,-0.029645,1.168457,1.104267,0.023478,-0.028755,0.515221,0.058569,0.481789,0.493094,0.266312,0.062364,0.227273,0.000337,15315347172419.46,0.313609,-0.168381,-0.023379,-0.029645,1.168457,1.104267,0.023478,-0.028755,0.515221,0.058569,0.481789,0.493094,0.266312,0.513529,0.062364,0.227273,-0.024955,0.000337,1261,63,1261,1185,1261,1110,1261,1261,1185,1.375436,4.639253,20260610
GOVT,bond_etf,USD,0.108195,-0.044056,-0.007952,-0.013333,0.199533,0.160804,-0.087484,-0.11531,0.651487,-0.139446,0.032273,0.007546,0.17302,0.043288,0.246134,9.7e-05,334866895128.2119,0.108195,-0.044056,-0.007952,-0.013333,0.199533,0.160804,-0.087484,-0.11531,0.651487,-0.139446,0.032273,0.007546,0.17302,0.904504,0.043288,0.246134,-0.050641,9.7e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.168459,1.465141,20260610
GS,us_stock,USD,0.283633,-0.189992,-0.022164,-0.039218,1.103628,1.054506,0.031899,0.005981,0.655397,0.12094,0.4309,0.497973,0.513125,0.105983,0.18929,0.003311,2860789368358.4473,0.283633,-0.189992,-0.022164,-0.039218,1.103628,1.054506,0.031899,0.005981,0.655397,0.12094,0.4309,0.497973,0.513125,0.569016,0.105983,0.18929,0.01369,0.003311,1261,63,1261,1185,1261,1110,1261,1261,1185,0.926814,3.160722,20260610
GSG,commodity_etf,USD,0.244872,-0.112543,-0.021447,-0.037392,0.391516,0.605776,-0.03264,0.007906,-0.098059,-0.124421,0.106253,0.139547,-0.184114,0.615052,0.460255,-0.000193,63268957758.83469,0.244872,-0.112543,-0.021447,-0.037392,0.391516,0.605776,-0.03264,0.007906,-0.098059,-0.124421,0.106253,0.139547,-0.184114,0.940844,0.615052,0.460255,-0.027675,-0.000193,1261,63,1261,1185,1261,1110,1261,1261,1185,0.604212,2.170459,20260610
HD,us_stock,USD,0.247426,-0.23489,-0.023978,-0.030902,0.844484,0.74335,-0.057588,-0.053978,0.484245,-0.065846,0.28403,0.221662,0.200722,0.036932,0.192477,-0.000245,2182701702751.97,0.247426,-0.23489,-0.023978,-0.030902,0.844484,0.74335,-0.057588,-0.053978,0.484245,-0.065846,0.28403,0.221662,0.200722,0.637203,0.036932,0.192477,-0.040304,-0.000245,1261,63,1261,1185,1261,1110,1261,1261,1185,0.00606,-0.097615,20260610
HYG,bond_etf,USD,0.110477,-0.033899,-0.008082,-0.014135,0.45216,0.427839,-0.076183,-0.099877,0.757485,-0.164701,0.147729,0.134465,0.281343,0.077349,0.224938,0.000369,5416446445573.372,0.110477,-0.033899,-0.008082,-0.014135,0.45216,0.427839,-0.076183,-0.099877,0.757485,-0.164701,0.147729,0.134465,0.281343,0.819263,0.077349,0.224938,-0.047726,0.000369,1261,63,1261,1185,1261,1110,1261,1261,1185,0.195588,1.689939,20260610
IAU,gold_etf,USD,0.189983,-0.156736,-0.026439,-0.041547,0.239963,0.284418,0.010226,0.067619,0.572343,0.179352,0.092997,0.10838,0.480929,0.116088,0.996779,0.000237,1030088697631.1764,0.189983,-0.156736,-0.026439,-0.041547,0.239963,0.284418,0.010226,0.067619,0.572343,0.179352,0.092997,0.10838,0.480929,0.627156,0.116088,0.996779,0.002688,0.000237,1261,63,1261,1185,1261,1110,1261,1261,1185,0.446694,1.544453,20260610
ICLN,equity_etf,USD,0.27405,-0.124335,-0.024293,-0.03594,0.862726,0.763906,0.028295,0.016368,0.697318,0.25394,0.415912,0.37221,0.719354,0.084687,0.418142,0.001625,195232602950.96356,0.27405,-0.124335,-0.024293,-0.03594,0.862726,0.763906,0.028295,0.016368,0.697318,0.25394,0.415912,0.37221,0.719354,0.450552,0.084687,0.418142,-0.055284,0.001625,1261,63,1261,1185,1261,1110,1261,1261,1185,0.831342,2.861739,20260610
IEF,bond_etf,USD,0.11577,-0.043671,-0.008366,-0.013836,0.202778,0.147578,-0.090639,-0.113434,0.688946,-0.128963,0.034446,0.004386,0.230885,0.036339,0.269706,0.000118,1277906969840.0286,0.11577,-0.043671,-0.008366,-0.013836,0.202778,0.147578,-0.090639,-0.113434,0.688946,-0.128963,0.034446,0.004386,0.230885,0.873881,0.036339,0.269706,-0.054332,0.000118,1261,63,1261,1185,1261,1110,1261,1261,1185,0.172117,1.448448,20260610
INDA,equity_etf,USD,0.1702,-0.143963,-0.014986,-0.021428,0.599028,0.613191,-0.036034,-0.026243,0.771933,-0.049225,0.218483,0.213244,0.440839,0.040891,0.241626,0.000754,552270847416.7933,0.1702,-0.143963,-0.014986,-0.021428,0.599028,0.613191,-0.036034,-0.026243,0.771933,-0.049225,0.218483,0.213244,0.440839,0.750697,0.040891,0.241626,-0.037422,0.000754,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.022794,-0.330041,20260610
INTC,us_stock,USD,0.521216,-0.234248,-0.055818,-0.077652,1.405726,1.199214,0.082174,0.049308,0.443727,0.087492,0.876296,0.754272,0.707676,0.080971,0.412728,-0.001261,16680164767044.426,0.521216,-0.234248,-0.055818,-0.077652,1.405726,1.199214,0.082174,0.049308,0.443727,0.087492,0.876296,0.754272,0.707676,0.496187,0.080971,0.412728,-0.034267,-0.001261,1261,63,1261,1185,1261,1110,1261,1261,1185,5.072246,6.755918,20260610
ITA,equity_etf,USD,0.213543,-0.135709,-0.02257,-0.028657,0.856638,0.85847,-0.027779,0.003776,0.594737,0.186651,0.302505,0.362656,0.376078,0.12729,0.304695,0.000356,318325545657.0905,0.213543,-0.135709,-0.02257,-0.028657,0.856638,0.85847,-0.027779,0.003776,0.594737,0.186651,0.302505,0.362656,0.376078,0.749175,0.12729,0.304695,-0.020177,0.000356,1261,63,1261,1185,1261,1110,1261,1261,1185,0.437118,1.786276,20260610
IWD,equity_etf,USD,0.16332,-0.046219,-0.012734,-0.018525,0.82324,0.81984,-0.03668,-0.036469,0.907402,0.006615,0.287518,0.283975,0.625639,0.118033,0.233499,0.0001,804249528403.7887,0.16332,-0.046219,-0.012734,-0.018525,0.82324,0.81984,-0.03668,-0.036469,0.907402,0.006615,0.287518,0.283975,0.625639,0.711084,0.118033,0.233499,-0.021498,0.0001,1261,63,1261,1185,1261,1110,1261,1261,1185,0.434089,2.931434,20260610
IWF,equity_etf,USD,0.220203,-0.122798,-0.017112,-0.023584,1.168895,1.165421,0.001121,-0.009694,0.964563,0.095752,0.500913,0.54303,0.600388,0.082945,0.203401,0.00061,1214729043899.3608,0.220203,-0.122798,-0.017112,-0.023584,1.168895,1.165421,0.001121,-0.009694,0.964563,0.095752,0.500913,0.54303,0.600388,0.601062,0.082945,0.203401,-0.033279,0.00061,1261,63,1261,1185,1261,1110,1261,1261,1185,0.356792,1.890759,20260610
IWM,equity_etf,USD,0.231412,-0.086482,-0.019112,-0.026999,1.091459,1.02422,-0.017489,-0.0102,0.877804,0.045011,0.456667,0.470428,0.732016,0.113412,0.264419,0.000247,13147599459881.62,0.231412,-0.086482,-0.019112,-0.026999,1.091459,1.02422,-0.017489,-0.0102,0.877804,0.045011,0.456667,0.470428,0.732016,0.592107,0.113412,0.264419,-0.026267,0.000247,1261,63,1261,1185,1261,1110,1261,1261,1185,0.534539,2.403448,20260610
IYR,equity_etf,USD,0.194761,-0.070877,-0.01563,-0.022058,0.751698,0.784183,-0.045738,-0.045661,0.564774,-0.155495,0.228073,0.208347,0.137804,0.071628,0.254837,-7.5e-05,922170791934.2633,0.194761,-0.070877,-0.01563,-0.022058,0.751698,0.784183,-0.045738,-0.045661,0.564774,-0.155495,0.228073,0.208347,0.137804,0.623059,0.071628,0.254837,-0.028228,-7.5e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.259258,1.464915,20260610
JNJ,us_stock,USD,0.193815,-0.127752,-0.016123,-0.022642,0.368092,0.330653,-0.123628,-0.101222,0.34641,-0.151584,0.021619,-0.090548,-0.07217,0.046288,0.230913,0.000623,2658183223882.757,0.193815,-0.127752,-0.016123,-0.022642,0.368092,0.330653,-0.123628,-0.101222,0.34641,-0.151584,0.021619,-0.090548,-0.07217,0.937704,0.046288,0.230913,-0.068009,0.000623,1261,63,1261,1185,1261,1110,1261,1261,1185,0.768597,3.838594,20260610
JPM,us_stock,USD,0.254505,-0.139773,-0.025532,-0.032652,0.930283,0.945363,-0.017104,-0.031111,0.475255,-0.105335,0.303612,0.329196,0.196752,0.122579,0.165374,0.0027,4000719696207.0483,0.254505,-0.139773,-0.025532,-0.032652,0.930283,0.945363,-0.017104,-0.031111,0.475255,-0.105335,0.303612,0.329196,0.196752,0.7291,0.122579,0.165374,0.016979,0.0027,1261,63,1261,1185,1261,1110,1261,1261,1185,0.354038,1.436865,20260610
KO,us_stock,USD,0.184363,-0.085561,-0.019082,-0.022936,0.43125,0.443391,-0.102053,-0.126712,0.203853,-0.226456,0.049951,-0.007403,-0.137367,0.076872,0.210909,-0.000875,1729762007370.025,0.184363,-0.085561,-0.019082,-0.022936,0.43125,0.443391,-0.102053,-0.126712,0.203853,-0.226456,0.049951,-0.007403,-0.137367,0.883243,0.076872,0.210909,-0.024077,-0.000875,1261,63,1261,1185,1261,1110,1261,1261,1185,0.324034,1.505763,20260610
KRE,equity_etf,USD,0.30729,-0.142935,-0.021098,-0.036541,1.083717,0.980592,-0.059594,-0.049505,0.482883,-0.216935,0.379217,0.346889,0.171713,0.132848,0.106233,0.001922,1508513736977.7122,0.30729,-0.142935,-0.021098,-0.036541,1.083717,0.980592,-0.059594,-0.049505,0.482883,-0.216935,0.379217,0.346889,0.171713,0.726826,0.132848,0.106233,-0.023573,0.001922,1261,63,1261,1185,1261,1110,1261,1261,1185,0.421039,1.560966,20260610
LLY,us_stock,USD,0.339478,-0.227638,-0.029321,-0.049987,0.702463,0.676289,-0.090412,-0.055116,0.354694,-0.110879,0.193627,0.20519,0.103067,0.033633,0.242341,0.005255,4717730741293.125,0.339478,-0.227638,-0.029321,-0.049987,0.702463,0.676289,-0.090412,-0.055116,0.354694,-0.110879,0.193627,0.20519,0.103067,0.886616,0.033633,0.242341,-0.065703,0.005255,1261,63,1261,1185,1261,1110,1261,1261,1185,0.690055,1.690188,20260610
LQD,bond_etf,USD,0.117855,-0.038548,-0.008105,-0.014263,0.320593,0.260988,-0.087485,-0.109927,0.737915,-0.144378,0.089344,0.059993,0.266353,0.041921,0.25638,-0.000199,5340446185543.531,0.117855,-0.038548,-0.008105,-0.014263,0.320593,0.260988,-0.087485,-0.109927,0.737915,-0.144378,0.089344,0.059993,0.266353,0.819664,0.041921,0.25638,-0.053823,-0.000199,1261,63,1261,1185,1261,1110,1261,1261,1185,0.192694,1.596304,20260610
LRCX,us_stock,USD,0.460476,-0.178107,-0.048774,-0.065861,1.719003,1.525857,0.118166,-0.027045,0.551144,0.25383,1.125139,1.144753,0.860569,0.057973,0.392727,-0.003429,3909171820197.104,0.460476,-0.178107,-0.048774,-0.065861,1.719003,1.525857,0.118166,-0.027045,0.551144,0.25383,1.125139,1.144753,0.860569,0.316984,0.057973,0.392727,0.014739,-0.003429,1261,63,1261,1185,1261,1110,1261,1261,1185,3.307712,6.395068,20260610
MA,us_stock,USD,0.248625,-0.168081,-0.024711,-0.037825,0.925647,0.848656,-0.041963,-0.033134,0.386364,-0.149609,0.282512,0.213228,-0.226248,0.101392,0.124931,0.002374,2677883863492.5737,0.248625,-0.168081,-0.024711,-0.037825,0.925647,0.848656,-0.041963,-0.033134,0.386364,-0.149609,0.282512,0.213228,-0.226248,0.684037,0.101392,0.124931,0.005777,0.002374,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.047179,-0.309691,20260610
META,us_stock,USD,0.439053,-0.272554,-0.030846,-0.05096,1.465701,1.47436,0.051897,0.036679,0.605629,0.18794,0.631753,0.649083,0.380084,0.045461,0.164051,-0.002585,15599530737332.97,0.439053,-0.272554,-0.030846,-0.05096,1.465701,1.47436,0.051897,0.036679,0.605629,0.18794,0.631753,0.649083,0.380084,0.461904,0.045461,0.164051,-0.017763,-0.002585,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.051347,-0.226073,20260610
MRK,us_stock,USD,0.257134,-0.119245,-0.023107,-0.032187,0.468875,0.380084,-0.145557,-0.135104,0.332204,-0.046967,0.07187,0.067504,0.037178,0.064707,0.203001,0.001927,1695041493192.6455,0.257134,-0.119245,-0.023107,-0.032187,0.468875,0.380084,-0.145557,-0.135104,0.332204,-0.046967,0.07187,0.067504,0.037178,0.992941,0.064707,0.203001,-0.042628,0.001927,1261,63,1261,1185,1261,1110,1261,1261,1185,0.771512,2.519337,20260610
MS,us_stock,USD,0.288884,-0.1814,-0.02339,-0.03735,1.115033,1.168935,0.042718,0.017303,0.568769,0.110162,0.435181,0.473112,0.389237,0.11795,0.139483,0.002047,1683059647872.6265,0.288884,-0.1814,-0.02339,-0.03735,1.115033,1.168935,0.042718,0.017303,0.568769,0.110162,0.435181,0.473112,0.389237,0.52772,0.11795,0.139483,0.02453,0.002047,1261,63,1261,1185,1261,1110,1261,1261,1185,0.843703,3.180554,20260610
MSFT,us_stock,USD,0.270564,-0.303358,-0.02584,-0.039052,1.090995,1.084976,-0.01166,0.007328,0.512898,-0.002425,0.417581,0.405241,0.036659,0.074607,0.162302,0.001409,21173584053722.21,0.270564,-0.303358,-0.02584,-0.039052,1.090995,1.084976,-0.01166,0.007328,0.512898,-0.002425,0.417581,0.405241,0.036659,0.595635,0.074607,0.162302,-0.051326,0.001409,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.024266,-0.20771,20260610
MTUM,equity_etf,USD,0.216806,-0.077277,-0.020524,-0.030178,1.055046,1.061995,0.008299,-0.008382,0.801948,0.231945,0.470778,0.53474,0.947891,0.111688,0.25076,0.000325,475139352208.84595,0.216806,-0.077277,-0.020524,-0.030178,1.055046,1.061995,0.008299,-0.008382,0.801948,0.231945,0.470778,0.53474,0.947891,0.647163,0.111688,0.25076,-0.02297,0.000325,1261,63,1261,1185,1261,1110,1261,1261,1185,0.523461,2.308127,20260610
MU,us_stock,USD,0.529264,-0.289955,-0.055572,-0.07834,1.667428,1.728861,0.312569,0.116377,0.432934,0.398717,1.118067,1.152673,0.74417,0.102799,0.397044,-0.00048,47112057620925.586,0.529264,-0.289955,-0.055572,-0.07834,1.667428,1.728861,0.312569,0.116377,0.432934,0.398717,1.118067,1.152673,0.74417,0.378991,0.102799,0.397044,0.051424,-0.00048,1261,63,1261,1185,1261,1110,1261,1261,1185,8.75375,12.659201,20260610
NFLX,us_stock,USD,0.430459,-0.393315,-0.034265,-0.05029,1.131123,1.233493,-0.126168,-0.137435,0.150463,-0.213781,0.457441,0.483598,-0.171679,0.100625,0.209664,0.00555,5219649095700.922,0.430459,-0.393315,-0.034265,-0.05029,1.131123,1.233493,-0.126168,-0.137435,0.150463,-0.213781,0.457441,0.483598,-0.171679,0.4807,0.100625,0.209664,-0.078978,0.00555,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.25985,-0.843627,20260610
NOBL,equity_etf,USD,0.276716,-0.518452,-0.013545,-0.056615,0.724208,0.695724,-0.051945,-0.077415,0.114826,0.016702,0.209887,0.171422,0.036852,0.099144,0.208606,-0.000529,98623363432.85977,0.276716,-0.518452,-0.013545,-0.056615,0.724208,0.695724,-0.051945,-0.077415,0.114826,0.016702,0.209887,0.171422,0.036852,0.815978,0.099144,0.208606,0.006804,-0.000529,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.368244,-0.76058,20260610
NVDA,us_stock,USD,0.51394,-0.151755,-0.035904,-0.045375,1.895602,1.802142,0.134107,0.150665,0.671805,0.215961,1.102821,1.151705,0.480784,0.103649,0.186482,0.000215,49734596903414.61,0.51394,-0.151755,-0.035904,-0.045375,1.895602,1.802142,0.134107,0.150665,0.671805,0.215961,1.102821,1.151705,0.480784,0.278716,0.103649,0.186482,-0.030449,0.000215,1261,63,1261,1185,1261,1110,1261,1261,1185,0.658477,1.784424,20260610
ORCL,us_stock,USD,0.41853,-0.561007,-0.053376,-0.066624,1.100865,1.09846,0.094309,0.164091,0.513035,0.164532,0.493018,0.585182,0.307497,0.101067,0.212305,-0.001246,6797626467378.528,0.41853,-0.561007,-0.053376,-0.066624,1.100865,1.09846,0.094309,0.164091,0.513035,0.164532,0.493018,0.585182,0.307497,0.402661,0.101067,0.212305,0.026053,-0.001246,1261,63,1261,1185,1261,1110,1261,1261,1185,0.348283,0.490599,20260610
PDBC,commodity_etf,USD,0.211184,-0.079877,-0.019156,-0.031408,0.375099,0.570461,-0.012468,0.007933,-0.003986,-0.056284,0.111249,0.148589,-0.10652,0.507821,0.472279,-0.001943,228580100934.93536,0.211184,-0.079877,-0.019156,-0.031408,0.375099,0.570461,-0.012468,0.007933,-0.003986,-0.056284,0.111249,0.148589,-0.10652,0.891563,0.507821,0.472279,-0.01354,-0.001943,1261,63,1261,1185,1261,1110,1261,1261,1185,0.569982,2.454204,20260610
PFE,us_stock,USD,0.26396,-0.120326,-0.024199,-0.030966,0.49378,0.50526,-0.094886,-0.033861,0.374877,0.01785,0.106152,0.052123,-0.036029,0.032194,0.169342,0.000697,1423886188784.7617,0.26396,-0.120326,-0.024199,-0.030966,0.49378,0.50526,-0.094886,-0.033861,0.374877,0.01785,0.106152,0.052123,-0.036029,0.720587,0.032194,0.169342,-0.04547,0.000697,1261,63,1261,1185,1261,1110,1261,1261,1185,0.329108,1.171079,20260610
PG,us_stock,USD,0.197692,-0.11841,-0.018364,-0.026107,0.43013,0.464685,-0.109077,-0.082495,0.225909,-0.159899,0.05103,0.005121,-0.09129,0.014405,0.225246,-0.001675,2051047586099.189,0.197692,-0.11841,-0.018364,-0.026107,0.43013,0.464685,-0.109077,-0.082495,0.225909,-0.159899,0.05103,0.005121,-0.09129,0.856743,0.014405,0.225246,-0.038343,-0.001675,1261,63,1261,1185,1261,1110,1261,1261,1185,0.052499,0.111004,20260610
PPA,equity_etf,USD,0.198383,-0.112175,-0.020204,-0.02599,0.847494,0.839834,-0.02584,0.006396,0.679946,0.151908,0.306352,0.352269,0.456671,0.127464,0.301235,9.6e-05,65656707971.38957,0.198383,-0.112175,-0.020204,-0.02599,0.847494,0.839834,-0.02584,0.006396,0.679946,0.151908,0.306352,0.352269,0.456671,0.729745,0.127464,0.301235,-0.022072,9.6e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.428987,1.890423,20260610
PSQ,inverse_etf,USD,0.260492,-0.251205,-0.018746,-0.026728,-0.785841,-0.791075,-0.170701,-0.198052,-0.350669,-0.26932,-0.479361,-0.54481,-0.667109,0.071857,0.147461,0.000705,415261061738.4303,0.260492,-0.251205,-0.018746,-0.026728,-0.785841,-0.791075,-0.170701,-0.198052,-0.350669,-0.26932,-0.479361,-0.54481,-0.667109,1.423084,0.071857,0.147461,-0.050213,0.000705,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.123712,-0.762902,20260610
QCOM,us_stock,USD,0.407091,-0.302357,-0.040782,-0.068558,1.421382,1.305617,0.05962,0.10807,0.264121,0.081177,0.856383,0.854827,0.523708,0.105268,0.268145,0.000587,5759421339075.756,0.407091,-0.302357,-0.040782,-0.068558,1.421382,1.305617,0.05962,0.10807,0.264121,0.081177,0.856383,0.854827,0.523708,0.382589,0.105268,0.268145,-0.031469,0.000587,1261,63,1261,1185,1261,1110,1261,1261,1185,0.580495,1.15211,20260610
QQQ,equity_etf,USD,0.229566,-0.081395,-0.018849,-0.025065,1.201249,1.193291,0.008155,-0.018212,0.931684,0.155181,0.550862,0.583419,0.823739,0.081275,0.223158,0.000225,47486154457767.89,0.229566,-0.081395,-0.018849,-0.025065,1.201249,1.193291,0.008155,-0.018212,0.931684,0.155181,0.550862,0.583419,0.823739,0.570991,0.081275,0.223158,-0.03938,0.000225,1261,63,1261,1185,1261,1110,1261,1261,1185,0.514936,2.66255,20260610
QUAL,equity_etf,USD,0.183964,-0.061635,-0.014997,-0.019821,0.994826,0.966421,-0.024101,-0.031263,0.971662,0.012747,0.401268,0.399703,0.600101,0.091229,0.221165,-0.000155,605134232348.5936,0.183964,-0.061635,-0.014997,-0.019821,0.994826,0.966421,-0.024101,-0.031263,0.971662,0.012747,0.401268,0.399703,0.600101,0.663805,0.091229,0.221165,-0.029211,-0.000155,1261,63,1261,1185,1261,1110,1261,1261,1185,0.352908,2.245106,20260610
RSP,equity_etf,USD,0.173905,-0.056881,-0.013407,-0.019384,0.892317,0.869678,-0.034701,-0.031581,0.88943,-0.041546,0.326365,0.321081,0.470805,0.11024,0.22181,0.00025,3160447237900.036,0.173905,-0.056881,-0.013407,-0.019384,0.892317,0.869678,-0.034701,-0.031581,0.88943,-0.041546,0.326365,0.321081,0.470805,0.68062,0.11024,0.22181,-0.020665,0.00025,1261,63,1261,1185,1261,1110,1261,1261,1185,0.343547,2.161549,20260610
SCHD,equity_etf,USD,0.163269,-0.035651,-0.013013,-0.017525,0.73678,0.728558,-0.062838,-0.041447,0.585134,-0.22643,0.235223,0.204267,0.184908,0.135396,0.215421,-0.000383,1025929479076.9589,0.163269,-0.035651,-0.013013,-0.017525,0.73678,0.728558,-0.062838,-0.041447,0.585134,-0.22643,0.235223,0.204267,0.184908,0.786988,0.135396,0.215421,-0.023574,-0.000383,1261,63,1261,1185,1261,1110,1261,1261,1185,0.430704,2.737528,20260610
SGOV,bond_etf,USD,0.099399,-0.043755,-0.008704,-0.013238,0.208248,0.198222,-0.082649,-0.105726,0.487281,-0.156732,0.036067,0.017895,0.029119,0.075862,0.185587,0.000444,3123372240186.733,0.099399,-0.043755,-0.008704,-0.013238,0.208248,0.198222,-0.082649,-0.105726,0.487281,-0.156732,0.036067,0.017895,0.029119,0.998795,0.075862,0.185587,-0.046002,0.000444,1261,63,1261,1185,1261,1110,1261,1261,1185,0.169881,1.499013,20260610
SH,inverse_etf,USD,0.210151,-0.176163,-0.015162,-0.022208,-0.572634,-0.592315,-0.146637,-0.190746,-0.239526,-0.241599,-0.318864,-0.375261,-0.480023,0.051118,0.153441,0.000559,595337415651.9604,0.210151,-0.176163,-0.015162,-0.022208,-0.572634,-0.592315,-0.146637,-0.190746,-0.239526,-0.241599,-0.318864,-0.375261,-0.480023,1.331128,0.051118,0.153441,-0.061723,0.000559,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.04023,-0.434384,20260610
SHV,bond_etf,USD,0.099309,-0.043797,-0.008784,-0.013216,0.208979,0.199106,-0.082989,-0.106482,0.490621,-0.158542,0.036349,0.018566,0.030623,0.075452,0.187318,0.000437,453839200551.4582,0.099309,-0.043797,-0.008784,-0.013216,0.208979,0.199106,-0.082989,-0.106482,0.490621,-0.158542,0.036349,0.018566,0.030623,0.997516,0.075452,0.187318,-0.046177,0.000437,1261,63,1261,1185,1261,1110,1261,1261,1185,0.169329,1.494157,20260610
SHY,bond_etf,USD,0.09851,-0.04392,-0.008248,-0.013346,0.208958,0.191425,-0.087034,-0.109522,0.562402,-0.164141,0.036714,0.015557,0.095994,0.067515,0.21147,0.000315,537264302121.7143,0.09851,-0.04392,-0.008248,-0.013346,0.208958,0.191425,-0.087034,-0.109522,0.562402,-0.164141,0.036714,0.015557,0.095994,0.968683,0.067515,0.21147,-0.049376,0.000315,1261,63,1261,1185,1261,1110,1261,1261,1185,0.163403,1.4383,20260610
