action_id,action_status,action_type,formal_action_type,action_family,recommendation_grade,recommendation_grade_label_ko,recommendation_grade_reason_ko,direct_vulnerability_prescription,basis_risk_level,prescription_score,raw_linked_final_score,action_quality_score,score_driver_source,linked_final_score,user_display_score,score_band,score_method_version,input_aware_score,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,formal_gate_name,formal_gate_status,formal_gate_blockers,risk_sleeve,risk_sleeve_label_ko,scenario,risk_scenario_codes,source_tickers,source_asset,offset_tickers,candidate_tickers,hedge_asset,candidate_label,linked_recommendation_status,pre_backtest_linked_recommendation_status,linked_backtest_gate_status,linked_formal_gate_blockers,linked_formal_gate_blocker_summary,linked_target_evaluated_count,linked_target_lags_cash_count,linked_target_bootstrap_robust_count,linked_target_cash_bootstrap_robust_count,formal_gate_source,why_formal_ko,why_review_only_ko,alternatives_compared_json,alternatives_compared_count,expected_cvar_delta_after_cost,expected_mdd_delta_after_cost,expected_stress_delta_after_cost,estimated_cost_bps,implementation_cost_estimate,liquidity_status,liquidity_pass,concentration_pass,source_trim_pass,risk_sleeve_offset_pass,cash_baseline_verdict,bootstrap_verdict,cash_bootstrap_verdict,tax_unknown_warning,profile_constraint_snapshot,scenario_weight,before_sleeve_vulnerability,after_sleeve_vulnerability,vulnerability_delta,vulnerability_improve_pct,source_contribution_pct,contribution_pct,contribution_pct_of_sleeve,current_weight,proposed_weight,source_current_weight_pct,source_proposed_weight_pct,hedge_current_weight_pct,hedge_proposed_weight_pct,base_cvar_95,proposed_cvar_95,cvar_delta,base_mdd,proposed_mdd,mdd_delta,base_beta_sp500_krw,proposed_beta_sp500_krw,beta_delta,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,stress_delta,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,sharpe_delta,metric_source,metric_coverage_reason,turnover_pct,existing_portfolio_kept_pct,max_single_trim_pct,constraint_status,constraint_reasons,action_reason_ko,status_reason_ko,plain_korean_reason,expected_effect,rejected_reason_ko,can_execute_action,selected_in_action_plan,selection_reason_ko,not_selected_reason_ko,before_weights_json,after_weights_json
action_003,REVIEW_ACTION,ADD_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,LOW,100.0,0.5748696711189153,0.229957,linked_final_score,0.5748696711189153,81,B:70-89,grade_banded_final_score_v1,0.6972754059325901,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,export_cycle|geopolitical_supply_chain|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea,N,N,N,C,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA|035420.KS|035720.KS,005930.KS,,000270.KS,000270.KS,000270.KS,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_INSUFFICIENT,validation_insufficient|reference_only,"검증 이력 부족 - Add enough target stress validation history before formal promotion.; 참고 후보 - Use as research context, not an execution recommendation.",0,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00193576, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.02631819, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00027221, ""turnover_pct"": 18.1986, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00316404, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03275545, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00050314, ""turnover_pct"": 18.1986, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00193576,0.02631819,0.00027221,25.0,0.00045496,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ACTION_BOOTSTRAP_PASS,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.85102804,-0.05009729,5.5594,100.0,100.0,100.0,39.439575,35.8509,39.439575,35.8509,0.0,6.4907,-0.034772279998451075,-0.03283652014383216,0.00193576,-0.46919829375549826,-0.44288010632410435,0.02631819,0.4760380801513618,0.43011900375976087,-0.04591908,-0.005529416996763946,-0.005257205704954499,0.00027221,1.0985434401978988,1.1009650348195796,0.00242159,computed_from_action_before_after_weights,,18.1986,90.9007,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA, 035420.KS에 대해 000270.KS로 추가 헷지를 적용하면 sleeve 취약도 변화가 -0.0501입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge. Linked recommendation status is evidence only: REFERENCE_ONLY.,"000270.KS 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0501 감소; CVaR 0.19%p 개선; MDD 2.63%p 개선; stress 0.03%p 개선; Sharpe 0.00 개선,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,False,True,"상위 sleeve 커버리지 이후 남은 후보 중 상태, 개선폭, turnover 기준으로 선택했습니다.",,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""000270.KS"": 6.4907, ""005930.KS"": 35.8509, ""035420.KS"": 17.9353, ""035720.KS"": 12.0569, ""NVDA"": 25.0576, ""__CASH__"": 2.6086}"
action_002,REVIEW_ACTION,TRIM_AND_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,LOW,100.0,0.6078434397931557,0.224433,linked_final_score,0.6078434397931557,82,B:70-89,grade_banded_final_score_v1,0.7359173651478241,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|korea_domestic_credit|kr_listed|usdkrw_fx_korea,Y,N,Y,D,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS,005930.KS,,132030.KS,132030.KS,132030.KS,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_INSUFFICIENT,validation_insufficient|return_drag_reference|reference_only,"검증 이력 부족 - Add enough target stress validation history before formal promotion.; 수익률 훼손 검토 필요 - Confirm risk reduction compensates for return drag before promotion.; 참고 후보 - Use as research context, not an execution recommendation.",0,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00109865, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.00660577, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00040482, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00158823, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.0074225, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00037189, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00109865,0.00660577,0.00040482,25.0,0.00025,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.85979919,-0.04132614,4.5861,51.7407,51.7407,51.7407,39.439575,34.439575,39.439575,34.439575,0.0,5.0,-0.034772279998451075,-0.033673628634909046,0.00109865,-0.46919829375549826,-0.46259252129633543,0.00660577,0.4760380801513618,0.4721675745620921,-0.00387051,-0.005529416996763946,-0.005124592989955938,0.00040482,1.0985434401978988,1.0083476866248304,-0.09019575,computed_from_action_before_after_weights,,10.0,95.0,5.0,PASS,,지정학·공급망 충격 취약성을 만든 005930.KS에 대해 132030.KS로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0413입니다. 정식 추천 기준은 미달해 검토 후보입니다.,Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal. Linked recommendation status is evidence only: REFERENCE_ONLY.,"132030.KS 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0413 감소; CVaR 0.11%p 개선; MDD 0.66%p 개선; stress 0.04%p 개선; Sharpe 0.09 악화,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,False,True,취약성 기여가 큰 보유자산이 확인되어 단순 추가 헷지보다 TRIM_AND_HEDGE가 우선입니다.,,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""005930.KS"": 34.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""132030.KS"": 5.0, ""NVDA"": 27.565907}"
action_006,REVIEW_ACTION,TRIM_AND_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,LOW,100.0,0.5099561361552056,0.171107,linked_final_score,0.5099561361552056,80,B:70-89,grade_banded_final_score_v1,,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|geopolitical_supply_chain|gold|inflation_energy_shock|korea_domestic_credit|korea_equity|kr_listed|recession_liquidity_stress|usdkrw_fx_korea,N,N,N,C,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS,005930.KS,,132030.KS|017670.KS,132030.KS,132030.KS + 017670.KS,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_INSUFFICIENT,validation_insufficient|return_drag_reference|reference_only,"검증 이력 부족 - Add enough target stress validation history before formal promotion.; 수익률 훼손 검토 필요 - Confirm risk reduction compensates for return drag before promotion.; 참고 후보 - Use as research context, not an execution recommendation.",0,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00113765, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.00510533, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00038324, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00158823, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.0074225, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00037189, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00113765,0.00510533,0.00038324,25.0,0.00025,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.86105496,-0.04007037,4.4467,51.7407,51.7407,51.7407,39.439575,34.439575,39.439575,34.439575,0.0,2.5,-0.034772279998451075,-0.033634629756837925,0.00113765,-0.46919829375549826,-0.46409296181599635,0.00510533,0.4760380801513618,0.47238391305483274,-0.00365417,-0.005529416996763946,-0.005146179217555346,0.00038324,1.0985434401978988,1.0110223787742612,-0.08752106,computed_from_action_before_after_weights,,10.0,95.0,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS에 대해 132030.KS, 017670.KS로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0401입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal. Linked recommendation status is evidence only: REFERENCE_ONLY.,"132030.KS + 017670.KS 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0401 감소; CVaR 0.11%p 개선; MDD 0.51%p 개선; stress 0.04%p 개선; Sharpe 0.09 악화,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""005930.KS"": 34.439575, ""017670.KS"": 2.5, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""132030.KS"": 2.5, ""NVDA"": 27.565907}"
action_004,REVIEW_ACTION,TRIM_AND_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,LOW,100.0,0.5748696711189153,0.099594,linked_final_score,0.5748696711189153,81,B:70-89,grade_banded_final_score_v1,0.6972754059325901,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,export_cycle|geopolitical_supply_chain|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea,N,N,N,C,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS,005930.KS,,000270.KS,000270.KS,000270.KS,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_INSUFFICIENT,validation_insufficient|reference_only,"검증 이력 부족 - Add enough target stress validation history before formal promotion.; 참고 후보 - Use as research context, not an execution recommendation.",0,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00071437, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.00265157, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00019399, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00158823, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.0074225, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00037189, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00071437,0.00265157,0.00019399,25.0,0.00025,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.86658867,-0.03453666,3.8326,51.7407,51.7407,51.7407,39.439575,34.439575,39.439575,34.439575,0.0,5.0,-0.034772279998451075,-0.0340579148801906,0.00071437,-0.46919829375549826,-0.4665467208916262,0.00265157,0.4760380801513618,0.47616914378081465,0.00013106,-0.005529416996763946,-0.005335422225610849,0.00019399,1.0985434401978988,1.0913790128103378,-0.00716443,computed_from_action_before_after_weights,,10.0,95.0,5.0,PASS,,지정학·공급망 충격 취약성을 만든 005930.KS에 대해 000270.KS로 원인 보유자산 일부 축소 후 헷지를 적용하면 sleeve 취약도 변화가 -0.0345입니다. 정식 추천 기준은 미달해 검토 후보입니다.,Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal. Linked recommendation status is evidence only: REFERENCE_ONLY.,"000270.KS 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0345 감소; CVaR 0.07%p 개선; MDD 0.27%p 개선; stress 0.02%p 개선; Sharpe 0.01 악화,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal,False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""000270.KS"": 5.0, ""005930.KS"": 34.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}"
action_008,REVIEW_ACTION,DE_RISK_CASH,REVIEW_REQUIRED,DE_RISK_CASH,D,D. 참고 benchmark,방어 성격은 있으나 핵심 취약점 직접 처방으로 보기는 약해 비교 기준으로만 둡니다.,N,BENCHMARK,29.7983,0.0,0.239631,action_quality_score,0.239631,12,D:0-49,grade_banded_final_score_v1,,,,,,,,,formal_de_risk_cash_gate,PASS,,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS,005930.KS,,__CASH__,__CASH__,__CASH__,REFERENCE_ONLY,,,,,,,,,,,"Cash de-risk is a review benchmark, not a formal hedge prescription.","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00158823, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.0074225, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00037189, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00158823, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.0074225, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00037189, ""turnover_pct"": 10.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00158823,0.0074225,0.00037189,25.0,0.00025,CASH_BUCKET,Y,Y,Y,N,CASH_BETTER,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.84201614,-0.05910919,6.5595,51.7407,51.7407,51.7407,39.439575,34.439575,39.439575,34.439575,0.0,5.0,-0.034772279998451075,-0.033184046341324,0.00158823,-0.46919829375549826,-0.4617757894550243,0.0074225,0.4760380801513618,0.4781742582250269,0.00213618,-0.005529416996763946,-0.005157531004203483,0.00037189,1.0985434401978988,1.078377432756694,-0.02016601,computed_from_action_before_after_weights,,10.0,95.0,5.0,PASS,,지정학·공급망 충격 취약성을 만든 005930.KS에 대해 __CASH__로 DE_RISK_CASH를 적용하면 sleeve 취약도 변화가 -0.0591입니다. 정식 추천 기준은 미달해 검토 후보입니다.,취약성 완화 효과는 있으나 linked recommendation status가 REFERENCE_ONLY라서 정식 실행 추천이 아니라 실행 전 검토 후보로 유지합니다.,"__CASH__ 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0591 감소; CVaR 0.16%p 개선; MDD 0.74%p 개선; stress 0.04%p 개선; Sharpe 0.02 악화,"FORMAL_ACTION 제외 사유: 기존 추천 gate 상태가 REFERENCE_ONLY입니다. stress/backtest, CVaR·MDD 안정성, 거래 제약 검증이 추가로 충족되어야 정식 추천으로 올릴 수 있습니다.",False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""005930.KS"": 34.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907, ""__CASH__"": 5.0}"
action_007,FAIL_ACTION,REPLACE_SLEEVE,,REVIEW,,,,Y,MEDIUM,90.8013,0.0,0.552773,action_quality_score,0.552773,27,D:0-49,grade_banded_final_score_v1,,,,,,,,,formal_rebalance_hedge_gate,FAIL,base_action_status_fail_action|constraint_failed|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA,005930.KS,,GLD,GLD,GLD,REFERENCE_ONLY,,,,,,,,,,,"Action formal gate failed: base_action_status_fail_action, constraint_failed, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.034772279998451075, ""estimated_cost_bps"": 0.0, ""mdd"": -0.46919829375549826, ""name"": ""current"", ""stress"": -0.005529416996763946, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00311842, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03375375, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00037104, ""turnover_pct"": 20.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00345762, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.02962618, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00034488, ""turnover_pct"": 20.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00311842,0.03375375,0.00037104,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,BEATS_CASH,ACTION_BOOTSTRAP_PASS,ACTION_BOOTSTRAP_PASS,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.90112533,0.76903626,-0.13208907,14.6582,75.239,75.239,75.239,39.439575,34.439575,39.439575,34.439575,0.0,10.0,-0.034772279998451075,-0.03165385557607087,0.00311842,-0.46919829375549826,-0.4354445431780397,0.03375375,0.4760380801513618,0.4093931983807893,-0.06664488,-0.005529416996763946,-0.0051583785205177955,0.00037104,1.0985434401978988,1.0786754380581443,-0.019868,computed_from_action_before_after_weights,,20.0,90.0,5.0,FAIL,turnover 20.00% > 20.00%,지정학·공급망 충격 액션은 turnover 20.00% > 20.00% 때문에 기준 미통과입니다.,기준 미통과: turnover 20.00% > 20.00%,"GLD 조정은 지정학·공급망 충격 취약성은 일부 낮춰도 핵심 리스크 지표가 악화되어 실행 기준 미통과입니다. (CVaR 개선, MDD 개선, stress 개선)",취약성 0.1321 감소; CVaR 0.31%p 개선; MDD 3.38%p 개선; stress 0.04%p 개선; Sharpe 0.02 악화,turnover 20.00% > 20.00%,False,False,,기준 미통과: turnover 20.00% > 20.00%,"{""005930.KS"": 39.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""NVDA"": 27.565907}","{""005930.KS"": 34.439575, ""035420.KS"": 19.730652, ""035720.KS"": 13.263866, ""GLD"": 10.0, ""NVDA"": 22.565907}"
