action_id,action_status,action_type,formal_action_type,action_family,recommendation_grade,recommendation_grade_label_ko,recommendation_grade_reason_ko,direct_vulnerability_prescription,basis_risk_level,prescription_score,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,formal_gate_name,formal_gate_status,formal_gate_blockers,risk_sleeve,risk_sleeve_label_ko,scenario,risk_scenario_codes,source_tickers,source_asset,offset_tickers,candidate_tickers,hedge_asset,candidate_label,linked_recommendation_status,pre_backtest_linked_recommendation_status,linked_backtest_gate_status,linked_formal_gate_blockers,linked_formal_gate_blocker_summary,linked_target_evaluated_count,linked_target_lags_cash_count,linked_target_bootstrap_robust_count,linked_target_cash_bootstrap_robust_count,formal_gate_source,why_formal_ko,why_review_only_ko,alternatives_compared_json,alternatives_compared_count,expected_cvar_delta_after_cost,expected_mdd_delta_after_cost,expected_stress_delta_after_cost,estimated_cost_bps,implementation_cost_estimate,liquidity_status,liquidity_pass,concentration_pass,source_trim_pass,risk_sleeve_offset_pass,cash_baseline_verdict,bootstrap_verdict,cash_bootstrap_verdict,tax_unknown_warning,profile_constraint_snapshot,scenario_weight,before_sleeve_vulnerability,after_sleeve_vulnerability,vulnerability_delta,vulnerability_improve_pct,source_contribution_pct,contribution_pct,contribution_pct_of_sleeve,current_weight,proposed_weight,source_current_weight_pct,source_proposed_weight_pct,hedge_current_weight_pct,hedge_proposed_weight_pct,base_cvar_95,proposed_cvar_95,cvar_delta,base_mdd,proposed_mdd,mdd_delta,base_beta_sp500_krw,proposed_beta_sp500_krw,beta_delta,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,stress_delta,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,sharpe_delta,metric_source,metric_coverage_reason,turnover_pct,existing_portfolio_kept_pct,max_single_trim_pct,constraint_status,constraint_reasons,action_reason_ko,status_reason_ko,plain_korean_reason,expected_effect,rejected_reason_ko,can_execute_action,selected_in_action_plan,selection_reason_ko,not_selected_reason_ko,before_weights_json,after_weights_json
action_109,REVIEW_ACTION,REPLACE_SLEEVE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,MEDIUM,100.0,,,,,,,,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA,005930.KS,,GLD,GLD,GLD,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_THIN,validation_thin|bootstrap_not_robust|cash_bootstrap_not_robust|reference_only,"검증 표본 부족 - Keep review-only until the stress sample is thick enough.; 부트스트랩 신뢰도 부족 - Increase sample coverage or downgrade fragile candidates.; 현금 기준 부트스트랩 부족 - Add stronger cash-baseline evidence before formal use.; 참고 후보 - Use as research context, not an execution recommendation.",1,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.032992383238153, ""estimated_cost_bps"": 0.0, ""mdd"": -0.47044308523375944, ""name"": ""current"", ""stress"": -0.004118717674390396, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00329643, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03726646, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00024298, ""turnover_pct"": 20.0, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.00347653, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03312166, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00029872, ""turnover_pct"": 20.0, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00329643,0.03726646,0.00024298,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ACTION_BOOTSTRAP_PASS,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.68379911,0.58166524,-0.10213387,14.9362,76.7515,76.7515,76.7515,39.879813,34.879813,39.879813,34.879813,0.0,10.0,-0.032992383238153,-0.02969595798502484,0.00329643,-0.47044308523375944,-0.4331766216982975,0.03726646,0.4126860163103684,0.365442897193798,-0.04724312,-0.004118717674390396,-0.0038757417894919755,0.00024298,1.060022778983874,1.0942714091876575,0.03424863,computed_from_action_before_after_weights,,20.0,90.0,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA에 대해 GLD로 위험 sleeve 일부 교체를 적용하면 sleeve 취약도 변화가 -0.1021입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge. Linked recommendation status is evidence only: REFERENCE_ONLY.,"GLD 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.1021 감소; CVaR 0.33%p 개선; MDD 3.73%p 개선; stress 0.02%p 개선; Sharpe 0.03 개선,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""NVDA"": 28.233959}","{""005930.KS"": 34.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""GLD"": 10.0, ""NVDA"": 23.233959}"
action_033,REVIEW_ACTION,ADD_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,MEDIUM,100.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|precious_metal,Y,N,Y,D,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA|035720.KS|035420.KS,005930.KS,,IAU,IAU,IAU,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_THIN,validation_thin|bootstrap_not_robust|cash_bootstrap_not_robust|reference_only,"검증 표본 부족 - Keep review-only until the stress sample is thick enough.; 부트스트랩 신뢰도 부족 - Increase sample coverage or downgrade fragile candidates.; 현금 기준 부트스트랩 부족 - Add stronger cash-baseline evidence before formal use.; 참고 후보 - Use as research context, not an execution recommendation.",1,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.032992383238153, ""estimated_cost_bps"": 0.0, ""mdd"": -0.47044308523375944, ""name"": ""current"", ""stress"": -0.004118717674390396, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00307077, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.04382578, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00036624, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.0032992, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03803853, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00041187, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00307077,0.04382578,0.00036624,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.68379911,0.58650019,-0.09729892,14.2292,100.0,100.0,100.0,39.879813,35.8918,39.879813,35.8918,0.0,10.0,-0.032992383238153,-0.029921609628126702,0.00307077,-0.47044308523375944,-0.4266173102230477,0.04382578,0.4126860163103684,0.39782809868135544,-0.01485792,-0.004118717674390396,-0.0037524821580005286,0.00036624,1.060022778983874,1.125225697495942,0.06520292,computed_from_action_before_after_weights,,19.9999,90.0001,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA, 035720.KS에 대해 IAU로 추가 헷지를 적용하면 sleeve 취약도 변화가 -0.0973입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge. Linked recommendation status is evidence only: REFERENCE_ONLY.,"IAU 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0973 감소; CVaR 0.31%p 개선; MDD 4.38%p 개선; stress 0.04%p 개선; Sharpe 0.07 개선,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,False,True,trim 가능한 source holding이 제한적이어서 ADD_HEDGE를 선택했습니다.,,"{""005930.KS"": 39.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""NVDA"": 28.233959}","{""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""IAU"": 10.0, ""NVDA"": 25.4106}"
action_035,REVIEW_ACTION,ADD_HEDGE,,REVIEW,B,B. 조건부 처방,"핵심 취약점 보완 효과는 있으나 검증 샘플, 비용, 유동성, cash baseline 중 일부 확인이 필요합니다.",Y,MEDIUM,100.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|precious_metal,Y,N,Y,D,formal_rebalance_hedge_gate,FAIL,cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA|035720.KS|035420.KS,005930.KS,,GLD,GLD,GLD,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_THIN,validation_thin|bootstrap_not_robust|cash_bootstrap_not_robust|reference_only,"검증 표본 부족 - Keep review-only until the stress sample is thick enough.; 부트스트랩 신뢰도 부족 - Increase sample coverage or downgrade fragile candidates.; 현금 기준 부트스트랩 부족 - Add stronger cash-baseline evidence before formal use.; 참고 후보 - Use as research context, not an execution recommendation.",1,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.032992383238153, ""estimated_cost_bps"": 0.0, ""mdd"": -0.47044308523375944, ""name"": ""current"", ""stress"": -0.004118717674390396, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00307569, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.04370442, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00035613, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.0032992, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03803853, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00041187, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00307569,0.04370442,0.00035613,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,UNCERTAIN,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.68379911,0.58684693,-0.09695218,14.1785,100.0,100.0,100.0,39.879813,35.8918,39.879813,35.8918,0.0,10.0,-0.032992383238153,-0.029916691766663703,0.00307569,-0.47044308523375944,-0.42673866284806095,0.04370442,0.4126860163103684,0.3979823335852127,-0.01470368,-0.004118717674390396,-0.003762592333476774,0.00035613,1.060022778983874,1.1240557169997523,0.06403294,computed_from_action_before_after_weights,,19.9999,90.0001,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA, 035720.KS에 대해 GLD로 추가 헷지를 적용하면 sleeve 취약도 변화가 -0.0970입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge. Linked recommendation status is evidence only: REFERENCE_ONLY.,"GLD 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0970 감소; CVaR 0.31%p 개선; MDD 4.37%p 개선; stress 0.04%p 개선; Sharpe 0.06 개선,FORMAL_ACTION excluded by action-level gate: cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""NVDA"": 28.233959}","{""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""GLD"": 10.0, ""NVDA"": 25.4106}"
action_041,FAIL_ACTION,ADD_HEDGE,,REVIEW,,,,Y,LOW,77.5,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,crypto|high_beta|recession_liquidity_stress|usdkrw_fx_korea,N,N,N,C,formal_rebalance_hedge_gate,FAIL,base_action_status_fail_action|cash_baseline_lag|linked_formal_gate_blocked|linked_recommendation_not_formal|mdd_after_cost_not_improved|not_trim_and_hedge|stress_after_cost_not_improved,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA|035720.KS|035420.KS,005930.KS,,BTC-USD,BTC-USD,BTC-USD,FAIL_GATE,FAIL_GATE,VALIDATION_NOT_ELIGIBLE,fail_gate|validation_not_eligible,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.,0,0,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: base_action_status_fail_action, cash_baseline_lag, linked_formal_gate_blocked, linked_recommendation_not_formal, mdd_after_cost_not_improved, not_trim_and_hedge, stress_after_cost_not_improved","{""alternatives"": [{""available"": true, ""cvar"": -0.032992383238153, ""estimated_cost_bps"": 0.0, ""mdd"": -0.47044308523375944, ""name"": ""current"", ""stress"": -0.004118717674390396, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00262191, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": -0.00481559, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": -0.00032981, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.0032992, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03803853, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00041187, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00262191,-0.00481559,-0.00032981,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,LAGS_CASH,ROBUST_IMPROVE,ACTION_BOOTSTRAP_PASS,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.68379911,0.60668423,-0.07711488,11.2774,100.0,100.0,100.0,39.879813,35.8918,39.879813,35.8918,0.0,10.0,-0.032992383238153,-0.030370472251750623,0.00262191,-0.47044308523375944,-0.47525867494286744,-0.00481559,0.4126860163103684,0.5108474662108032,0.09816145,-0.004118717674390396,-0.004448532133559336,-0.00032981,1.060022778983874,1.6436273287588987,0.58360455,computed_from_action_before_after_weights,,19.9999,90.0001,5.0,PASS,MDD worsened; stress worsened,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA, 035720.KS에 대해 BTC-USD로 추가 헷지를 적용하면 sleeve 취약도 변화가 -0.0771입니다. 정식 추천 기준은 미달해 검토 후보입니다.",기준 미통과: MDD worsened; stress worsened,"BTC-USD 조정은 지정학·공급망 충격 취약성은 일부 낮춰도 핵심 리스크 지표가 악화되어 실행 기준 미통과입니다. (CVaR 개선, MDD 악화, stress 악화)",취약성 0.0771 감소; CVaR 0.26%p 개선; MDD 0.48%p 악화; stress 0.03%p 악화; Sharpe 0.58 개선,MDD worsened; stress worsened,False,False,,기준 미통과: MDD worsened; stress worsened,"{""005930.KS"": 39.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""NVDA"": 28.233959}","{""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""BTC-USD"": 10.0, ""NVDA"": 25.4106}"
action_023,REVIEW_ACTION,ADD_HEDGE,,REVIEW,C,C. 검토 후보,방향성은 맞지만 공식 처방이라 부르기에는 근거 또는 제약 검증이 부족합니다.,Y,LOW,100.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|usdkrw_fx_korea|yen,N,N,N,C,formal_rebalance_hedge_gate,FAIL,linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,geopolitical_supply_chain,지정학·공급망 충격,geopolitical_supply_chain,china_trade_fragmentation_shock|geopolitical_escalation_supply_shock,005930.KS|NVDA|035720.KS|035420.KS,005930.KS,,FXY,FXY,FXY,REFERENCE_ONLY,REFERENCE_ONLY,VALIDATION_THIN,validation_thin|cash_baseline_lag|bootstrap_not_robust|cash_bootstrap_not_robust|liquidity_below_formal|return_drag_reference|reference_only,"검증 표본 부족 - Keep review-only until the stress sample is thick enough.; 현금 기준 대비 열위 - Improve the cash-baseline comparison or keep the candidate review-only.; 부트스트랩 신뢰도 부족 - Increase sample coverage or downgrade fragile candidates.; 현금 기준 부트스트랩 부족 - Add stronger cash-baseline evidence before formal use.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.; 수익률 훼손 검토 필요 - Confirm risk reduction compensates for return drag before promotion.; 참고 후보 - Use as research context, not an execution recommendation.",1,1,0,0,linked_recommendation_evidence_after_backtest,,"Action formal gate failed: linked_formal_gate_blocked, linked_recommendation_not_formal, not_trim_and_hedge","{""alternatives"": [{""available"": true, ""cvar"": -0.032992383238153, ""estimated_cost_bps"": 0.0, ""mdd"": -0.47044308523375944, ""name"": ""current"", ""stress"": -0.004118717674390396, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""baseline portfolio""}, {""available"": true, ""cvar_delta_after_cost"": 0.00362317, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03301256, ""name"": ""trim_hedge"", ""stress_delta_after_cost"": 0.00042776, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": """"}, {""available"": true, ""cvar_delta_after_cost"": 0.0032992, ""estimated_cost_bps"": 25.0, ""mdd_delta_after_cost"": 0.03803853, ""name"": ""trim_cash"", ""stress_delta_after_cost"": 0.00041187, ""turnover_pct"": 19.9999, ""why_not_chosen_ko"": ""cash baseline was compared against the trim+hedge action""}, {""available"": true, ""cvar_delta_after_cost"": 0.0, ""estimated_cost_bps"": 0.0, ""mdd_delta_after_cost"": 0.0, ""name"": ""hold"", ""stress_delta_after_cost"": 0.0, ""turnover_pct"": 0.0, ""why_not_chosen_ko"": ""does not reduce the active scenario vulnerability""}]}",4,0.00362317,0.03301256,0.00042776,25.0,0.0005,ASSUMED_LIQUID_UNIVERSE,Y,Y,Y,Y,BEATS_CASH,ROBUST_IMPROVE,ACTION_BOOTSTRAP_PASS,Y,"{""concentration_cap_pct"": 50.0, ""max_candidate_weight_pct"": 20.0, ""max_turnover_pct"": 20.0, ""min_existing_kept_pct"": 80.0, ""profile_source"": ""system_default""}",,0.68379911,0.61025288,-0.07354623,10.7555,100.0,100.0,100.0,39.879813,35.8918,39.879813,35.8918,0.0,10.0,-0.032992383238153,-0.02936921261154335,0.00362317,-0.47044308523375944,-0.4374305247861804,0.03301256,0.4126860163103684,0.38129178122499024,-0.03139424,-0.004118717674390396,-0.003690961730570917,0.00042776,1.060022778983874,1.083123380627475,0.0231006,computed_from_action_before_after_weights,,19.9999,90.0001,5.0,PASS,,"지정학·공급망 충격 취약성을 만든 005930.KS, NVDA, 035720.KS에 대해 FXY로 추가 헷지를 적용하면 sleeve 취약도 변화가 -0.0735입니다. 정식 추천 기준은 미달해 검토 후보입니다.",Action formal gate did not pass. Blockers: linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge. Linked recommendation status is evidence only: REFERENCE_ONLY.,"FXY 조정은 지정학·공급망 충격 취약성을 낮추는 검토안이며 전후 지표는 CVaR 개선, MDD 개선, stress 개선으로 확인됩니다.",취약성 0.0735 감소; CVaR 0.36%p 개선; MDD 3.30%p 개선; stress 0.04%p 개선; Sharpe 0.02 개선,FORMAL_ACTION excluded by action-level gate: linked_formal_gate_blocked|linked_recommendation_not_formal|not_trim_and_hedge,False,False,,같은 risk sleeve에서 더 적합한 액션이 선택되어 후보 감사 목록에만 남겼습니다.,"{""005930.KS"": 39.879813, ""035420.KS"": 17.841838, ""035720.KS"": 14.04439, ""NVDA"": 28.233959}","{""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""FXY"": 10.0, ""NVDA"": 25.4106}"
