candidate_combo,candidate_bucket_combo,risk_bucket_match,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,allocation_method,allocation_weights,allocation_objective_reason,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,base_downside_beta_sp500_krw,proposed_downside_beta_sp500_krw,base_corr_kospi200_krw,proposed_corr_kospi200_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,annual_return_improve,annual_return_improve_pct,downside_beta_improve,kospi_corr_improve,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,score_component_scenario,score_component_concentration,recommendation_status,gate_fail_reasons,reference_reason,dq_warning_reasons,dq_blocking_reasons,dq_penalty,concentration_warning,recommendation_confidence_score,base_scenario_vulnerability,proposed_scenario_vulnerability,base_gate_vulnerability,proposed_gate_vulnerability,scenario_vulnerability_delta,gate_vulnerability_delta,scenario_score_component,scenario_vulnerability_reduction,adverse_scenario_penalty,factor_concentration_penalty,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,recommended_role,candidate_role,candidate_role_reason_ko,scenario_reason_ko,final_score,recommendation_reason,weights_snapshot,backtest_gate_status,backtest_total_evaluated_count,backtest_total_worsened_count,backtest_target_evaluated_count,backtest_target_improved_count,backtest_target_mixed_count,backtest_target_worsened_count,backtest_target_insufficient_history_count,backtest_target_beats_cash_count,backtest_target_mixed_cash_count,backtest_target_lags_cash_count,backtest_target_bootstrap_count,backtest_target_bootstrap_robust_count,backtest_target_bootstrap_uncertain_count,backtest_target_bootstrap_min_p_improve,backtest_target_bootstrap_avg_p_improve,backtest_target_cash_bootstrap_count,backtest_target_cash_bootstrap_robust_count,backtest_target_cash_bootstrap_uncertain_count,backtest_target_cash_bootstrap_min_p_improve,backtest_target_cash_bootstrap_avg_p_improve,backtest_target_avg_cash_net_stress_delta,backtest_target_min_cash_net_stress_delta,backtest_target_avg_cash_net_mdd_delta,backtest_target_min_cash_net_mdd_delta,backtest_target_avg_cash_net_cvar_delta,backtest_target_min_cash_net_cvar_delta,backtest_target_max_turnover,backtest_context_worsened_count,backtest_evaluated_count,backtest_improved_count,backtest_mixed_count,backtest_worsened_count,backtest_insufficient_history_count,backtest_reason,liquidity_order_notional_krw,liquidity_adv_usage_pct,liquidity_capacity_status,formal_gate_blockers,formal_gate_blocker_count,formal_gate_blocker_summary,user_recommendation_label,active_adverse_scenarios
261240.KS + FXY,fx_etf|kr_etf,usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,10.0,,,,,2,grid_scenario_risk,"{""261240.KS"": 8.0, ""FXY"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.217017,-0.470443,-0.420399,-0.032992,-0.028821,0.28602,0.33909,1.060023,1.424266,-0.004119,-0.00435,0.149971,0.162228,0.412686,0.450031,0.453714,0.492738,0.872503,0.865446,10.146529,10.637571,12.643522,-0.000231,-0.012257,-0.037345,-0.012257,0.364243,34.36183,0.05307,18.554575,-0.039024,0.007058,1934901095.5,0.021675,0.104092,0.412142,0.160691,0.675745,0.0,0.533983,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn; DQ WARN non-blocking - FXY: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.50155,0.583,0.555302,-0.033983,-0.027698,0.533983,0.033983,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|korea_domestic_credit|krw_weakness|usd_hedge|usdkrw_fx_korea|yen,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보 | FXY: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.619772,"핵심 취약점 직접 완화, Return drag control, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""261240.KS"": 8.0, ""FXY"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,usd_strength_krw_weakness
261240.KS + BTAL,equity_etf|kr_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,grid_scenario_risk,"{""261240.KS"": 2.0, ""BTAL"": 8.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.21483,-0.470443,-0.408458,-0.032992,-0.0286,0.28602,0.334469,1.060023,1.417256,-0.004119,-0.004402,0.149971,0.148671,0.412686,0.427775,0.453714,0.472408,0.872503,0.863575,11.052101,13.17579,13.313,-0.000284,0.0013,-0.015089,0.0013,0.357233,33.700506,0.048449,16.938919,-0.018694,0.008928,1934901095.5,0.048933,0.18457,0.384706,0.24273,0.647983,0.0,0.533475,0.5,FAIL_GATE,Stress 개선 미달,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn; DQ WARN non-blocking - BTAL: extreme_return_outlier_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.502058,0.583,0.540579,-0.033475,-0.04242,0.533475,0.033475,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta_offset|korea_domestic_credit|krw_weakness|low_beta|market_neutral|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|usd_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보 | BTAL: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.620603,"핵심 취약점 직접 완화, Return drag control, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""261240.KS"": 2.0, ""BTAL"": 8.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
261240.KS + FXF,fx_etf|kr_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,10.0,,,,,2,grid_scenario_risk,"{""261240.KS"": 8.0, ""FXF"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.217206,-0.470443,-0.418329,-0.032992,-0.02886,0.28602,0.340655,1.060023,1.430236,-0.004119,-0.004356,0.149971,0.162225,0.412686,0.451379,0.453714,0.493916,0.872503,0.865697,10.068526,11.077576,12.524728,-0.000237,-0.012255,-0.038693,-0.012255,0.370213,34.925018,0.054635,19.101749,-0.040202,0.006806,1934901095.5,0.016839,0.118043,0.409043,0.160705,0.699387,0.0,0.533518,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn; DQ WARN non-blocking - FXF: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.502015,0.583,0.555302,-0.033518,-0.027698,0.533518,0.033518,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|korea_domestic_credit|krw_weakness|swiss_franc|usd_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보 | FXF: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.620725,"핵심 취약점 직접 완화, Return drag control, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""261240.KS"": 8.0, ""FXF"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
261240.KS + FXE,fx_etf|kr_etf,usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,10.0,,,,,2,grid_scenario_risk,"{""261240.KS"": 8.0, ""FXE"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.217278,-0.470443,-0.419431,-0.032992,-0.028871,0.28602,0.340262,1.060023,1.427949,-0.004119,-0.004354,0.149971,0.162243,0.412686,0.452276,0.453714,0.495017,0.872503,0.865423,10.038492,10.84341,12.493348,-0.000236,-0.012272,-0.03959,-0.012272,0.367926,34.709236,0.054242,18.964261,-0.041303,0.00708,1934901095.5,0.015561,0.110619,0.409875,0.160597,0.690329,0.0,0.533231,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn; DQ WARN non-blocking - FXE: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.502302,0.583,0.555302,-0.033231,-0.027698,0.533231,0.033231,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,euro|fx_hedge|korea_domestic_credit|krw_weakness|usd_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보 | FXE: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.619898,"핵심 취약점 직접 완화, Return drag control, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""261240.KS"": 8.0, ""FXE"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,usd_strength_krw_weakness
261240.KS + SPLV,equity_etf|kr_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,10.0,,,,,2,grid_scenario_risk,"{""261240.KS"": 8.0, ""SPLV"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.217958,-0.470443,-0.41867,-0.032992,-0.028997,0.28602,0.342331,1.060023,1.432985,-0.004119,-0.004384,0.149971,0.162859,0.412686,0.463752,0.453714,0.509251,0.872503,0.865287,9.756874,11.00519,12.111153,-0.000266,-0.012888,-0.051066,-0.012888,0.372962,35.184344,0.056311,19.687618,-0.055537,0.007216,1934901095.5,0.0,0.115748,0.394111,0.156873,0.710274,0.0,0.527117,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.508416,0.583,0.559074,-0.027117,-0.023925,0.527117,0.027117,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|growth_beta_offset|korea_domestic_credit|krw_weakness|low_volatility|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|usd_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보 | SPLV: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.616305,"핵심 취약점 직접 완화, Return drag control, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""261240.KS"": 8.0, ""SPLV"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
FXY + BTAL,equity_etf|fx_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,grid_scenario_risk,"{""FXY"": 2.0, ""BTAL"": 8.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.202206,-0.470443,-0.41533,-0.032992,-0.026848,0.28602,0.304981,1.060023,1.359908,-0.004119,-0.004933,0.149971,0.151273,0.412686,0.397544,0.453714,0.482735,0.872503,0.86416,16.279008,11.715105,18.624859,-0.000814,-0.001302,0.015142,0.015142,0.299886,28.290479,0.018961,6.629258,-0.029021,0.008343,16328772448.012259,0.265207,0.138257,0.105153,0.3265,0.420875,0.417732,0.538122,0.5,FAIL_GATE,Stress 개선 미달,,DQ WARN non-blocking - FXY: fx_missing_warn; DQ WARN non-blocking - BTAL: extreme_return_outlier_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.497411,0.583,0.532929,-0.038122,-0.050071,0.538122,0.038122,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|growth_beta_offset|low_beta|market_neutral|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|usdkrw_fx_korea|yen,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,FXY: 핵심 취약점 직접 완화 후보 | BTAL: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.579655,"핵심 취약점 직접 완화, Return drag control, 현재 장세 취약도 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""FXY"": 2.0, ""BTAL"": 8.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
FXY + 153130.KS,fx_etf|kr_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,10.0,,,,,2,grid_scenario_risk,"{""FXY"": 8.0, ""153130.KS"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.204167,-0.470443,-0.433315,-0.032992,-0.02714,0.28602,0.292777,1.060023,1.287066,-0.004119,-0.005084,0.149971,0.167922,0.412686,0.418691,0.453714,0.500127,0.872503,0.868818,15.466897,7.892051,17.739525,-0.000965,-0.017951,-0.006005,-0.006005,0.227043,21.418707,0.006756,2.362201,-0.046413,0.003685,4021733917.271337,0.22916,0.017042,0.025606,0.198526,0.132404,0.060563,0.546198,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달,,DQ WARN non-blocking - FXY: fx_missing_warn; DQ WARN non-blocking - 153130.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.489335,0.583,0.53313,-0.046198,-0.04987,0.546198,0.046198,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,cash_like|fx_hedge|korea_domestic_credit|kr_short_bond|rate_shock_growth_duration|usdkrw_fx_korea|yen,N,Y,N,C,scenario_vulnerability_reducer,mixed_candidate_roles,FXY: 핵심 취약점 직접 완화 후보 | 153130.KS: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.530952,"핵심 취약점 직접 완화, Return drag control, 현재 장세 취약도 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""FXY"": 8.0, ""153130.KS"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
FXY + 132030.KS,fx_etf|kr_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달,10.0,,,,,2,grid_scenario_risk,"{""FXY"": 8.0, ""132030.KS"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.205261,-0.470443,-0.434306,-0.032992,-0.027227,0.28602,0.300238,1.060023,1.316555,-0.004119,-0.0043,0.149971,0.16612,0.412686,0.416837,0.453714,0.502178,0.872503,0.870561,15.013848,7.681499,17.475917,-0.000182,-0.016149,-0.004151,-0.004151,0.256532,24.20061,0.014218,4.970845,-0.048465,0.001942,5987808271.5,0.218427,0.010366,0.438347,0.209744,0.249186,0.117621,0.547277,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달,,DQ WARN non-blocking - FXY: fx_missing_warn; DQ WARN non-blocking - 132030.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.488256,0.583,0.534885,-0.047277,-0.048114,0.547277,0.047277,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|geopolitical_supply_chain|gold|inflation_energy_shock|korea_domestic_credit|kr_listed|usdkrw_fx_korea|yen,N,N,N,C,scenario_vulnerability_reducer,mixed_candidate_roles,FXY: 핵심 취약점 직접 완화 후보 | 132030.KS: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.618768,"핵심 취약점 직접 완화, Return drag control, 현재 장세 취약도 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""FXY"": 8.0, ""132030.KS"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
FXY + SPLV,equity_etf|fx_etf,metadata_direct_match|usd_strength_krw_weakness,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,10.0,,,,,2,grid_scenario_risk,"{""FXY"": 8.0, ""SPLV"": 2.0}",max grid objective: status + CVaR/MDD + scenario + Sharpe,0.241523,0.205672,-0.470443,-0.435844,-0.032992,-0.027378,0.28602,0.290494,1.060023,1.266549,-0.004119,-0.004438,0.149971,0.173015,0.412686,0.429244,0.453714,0.515926,0.872503,0.867658,14.843652,7.35455,17.016873,-0.000319,-0.023044,-0.016558,-0.016558,0.206526,19.483172,0.004474,1.564214,-0.062212,0.004845,16328772448.012259,0.199737,0.0,0.365849,0.134662,0.051152,0.417732,0.545706,0.5,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - FXY: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 35.89% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 25.41% (기준 20.0% 초과),0.9,0.535533,0.489827,0.583,0.528472,-0.045706,-0.054527,0.545706,0.045706,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|fx_hedge|growth_beta_offset|low_volatility|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|usdkrw_fx_korea|yen,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,FXY: 핵심 취약점 직접 완화 후보 | SPLV: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.604838,"핵심 취약점 직접 완화, 현재 장세 취약도 개선, Return drag control / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 25.4106, ""005930.KS"": 35.8918, ""035420.KS"": 16.0577, ""035720.KS"": 12.64, ""FXY"": 8.0, ""SPLV"": 2.0}",VALIDATION_NOT_ELIGIBLE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,candidate was not eligible for the bounded scenario backtest run,,,BELOW_FORMAL_ADV_FLOOR_NO_ORDER_SIZE,fail_gate|validation_not_eligible|liquidity_below_formal,3,하드 게이트 실패 - Do not promote until the failing gate is resolved.; validation not eligible - Keep blocked or rebuild the candidate with valid backtest inputs.; 유동성 기준 미달 - Refresh ADV evidence or exclude the candidate from formal recommendations.,기준 미통과,metadata_direct_match|usd_strength_krw_weakness
